Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,416,391,377,369,413,394,407,425,497,468,490,510,519
  └─ YOY Sales Growth %,32.87%,19.65%,9.72%,-0.90%,-0.86%,0.74%,7.95%,15.21%,20.46%,18.67%,20.52%,19.89%,4.45%
Expenses,332,323,318,317,348,343,358,371,423,392,401,414,409
  └─ Material Cost %,0%,0%,0%,0%,0%,0%,0%,1%,0%,0%,0%,0%,0%
  └─ Employee Cost %,56%,63%,65%,64%,63%,67%,67%,63%,63%,65%,62%,62%,59%
Operating Profit,84,68,59,53,65,51,49,55,75,76,89,96,111
OPM %,20%,17%,16%,14%,16%,13%,12%,13%,15%,16%,18%,19%,21%
Other Income,5,9,9,11,16,11,14,46,8,12,16,-28,-9
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,-3.12,0.00,34.84,-0.15,0.00,0.00,-40.25,-24.62
  └─ Other income normal,5.29,9.11,9.43,10.61,15.88,13.85,13.77,10.68,8.14,12.35,15.68,12.47,15.58
Interest,0,1,0,1,0,0,0,2,7,5,4,5,5
Depreciation,9,9,9,9,9,9,9,10,20,20,20,22,23
Profit before tax,80,67,59,54,71,53,53,88,56,64,81,42,74
Tax %,27%,19%,16%,23%,27%,17%,20%,15%,19%,21%,21%,13%,39%
Net Profit,58,55,49,41,52,44,42,75,45,50,63,36,45
  └─ Minority share,1,0,0,-0,0,-0,0,-0,-0,0,-0,0,-1
  └─ Exceptional items AT,0,0,0,0,0,-3,0,29,-0,0,0,-23,-15
  └─ Profit excl Excep,58,55,49,41,52,46,42,45,45,50,63,59,60
  └─ Profit for PE,60,55,49,41,53,46,42,45,45,50,63,59,59
  └─ Profit for EPS,60,55,49,41,53,43,42,74,45,50,63,36,44
  └─ YOY Profit Growth %,27%,27%,23%,-10%,-12%,-16%,-14%,9%,-14%,9%,49%,31%,31%
EPS in Rs,10.13,9.34,8.35,7.00,8.90,7.37,7.18,12.57,7.59,8.52,10.70,6.16,7.48
Raw PDF,,,,,,,,,,,,,
