Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,705,166,99,282,694,401,749,828,520,866,338,284,1107
  └─ YOY Sales Growth %,,-69%,-20%,54%,-1%,142%,660%,194%,-25%,116%,-55%,-66%,113%
Expenses,672,176,129,289,674,402,761,814,477,832,413,348,1051
  └─ Material Cost %,0.00%,0.01%,0.01%,0.02%,0.02%,0.03%,0.01%,0.03%,0.07%,0.09%,0.10%,0.12%,0.04%
  └─ Employee Cost %,3.80%,16.13%,24.57%,10.54%,5.24%,8.06%,5.28%,6.21%,9.28%,7.88%,20.03%,21.68%,4.72%
Operating Profit,33,-10,-30,-7,20,-1,-12,13,44,33,-74,-63,56
OPM %,5%,-6%,-31%,-2%,3%,-0%,-2%,2%,8%,4%,-22%,-22%,5%
Other Income,5,13,23,20,28,27,28,34,50,33,34,28,1355
  └─ Exceptional items,0,0,0,0,0,0,0,0,0,0,0,0,1267
  └─ Other income normal,5,13,23,20,28,27,28,34,50,33,34,28,88
Interest,11,6,11,5,8,7,17,14,13,13,13,17,17
Depreciation,5,5,5,6,6,5,7,8,8,8,8,8,9
Profit before tax,22,-8,-24,2,35,13,-7,26,73,46,-62,-60,1386
Tax %,65%,-15%,-16%,-6%,-19%,49%,-158%,-11%,16%,25%,-24%,-24%,17%
Net Profit,8,-7,-20,2,41,7,4,29,61,34,-47,-45,1152
  └─ Minority share,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,0,1054
  └─ Profit excl Excep,8,-7,-20,2,41,7,4,29,61,34,-47,-45,99
  └─ Profit for PE,8,-7,-20,2,41,7,4,29,61,34,-47,-45,99
  └─ Profit for EPS,8,-7,-20,2,41,7,4,29,61,34,-47,-45,1152
  └─ YOY Profit Growth %,,-122%,66%,105%,442%,194%,121%,1267%,48%,408%,-1240%,-256%,61%
EPS in Rs,0.61,-0.58,-1.42,0.15,2.93,0.48,0.29,2.07,4.35,2.45,-3.33,-3.23,82.02
Raw PDF,,,,,,,,,,,,,
