Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2079,2173,1828,2362,3104,2357,2757,3144,3174,2626,2929,3601,3850
  └─ YOY Sales Growth %,48.85%,-2.58%,7.36%,30.10%,49.32%,8.48%,50.84%,33.06%,2.28%,11.39%,6.25%,14.55%,21.29%
Expenses,1868,2001,1651,1823,2580,1715,2246,2327,3055,2324,2235,2714,3308
  └─ Material Cost %,66%,66%,51%,42%,56%,47%,62%,42%,45%,42%,58%,58%,62%
  └─ Employee Cost %,10%,10%,13%,9%,7%,10%,8%,8%,9%,10%,8%,7%,6%
Operating Profit,211,172,177,539,524,642,511,817,119,302,695,887,543
OPM %,10%,8%,10%,23%,17%,27%,19%,26%,4%,11%,24%,25%,14%
Other Income,211,233,251,269,349,271,258,291,287,324,271,262,283
  └─ Other income normal,211,233,251,269,349,271,258,291,287,324,271,262,283
Interest,2,1,1,1,1,1,5,5,8,35,8,6,10
Depreciation,20,20,20,20,23,23,23,40,29,23,24,23,23
Profit before tax,400,383,407,786,849,889,740,1063,370,567,934,1120,793
Tax %,26%,25%,25%,25%,26%,25%,25%,28%,21%,26%,24%,25%,20%
Net Profit,326,314,333,627,663,696,585,807,325,452,749,880,674
  └─ Profit from Associates,29,28,29,35,36,30,32,39,35,33,40,43,41
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,5
  └─ Profit excl Excep,326,314,333,627,663,696,585,807,325,452,749,880,674
  └─ Profit for PE,326,314,333,627,663,696,585,807,325,452,749,880,679
  └─ Profit for EPS,326,314,333,627,663,696,585,807,325,452,749,880,679
  └─ YOY Profit Growth %,105%,40%,56%,77%,103%,121%,76%,29%,-51%,-35%,28%,9%,109%
EPS in Rs,8.09,7.79,8.25,15.54,16.43,17.26,14.50,20.01,8.06,11.21,18.58,21.81,16.84
Raw PDF,,,,,,,,,,,,,
