Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,245,174,175,162,175,166,182,158,156,176,176,205,214
  └─ YOY Sales Growth %,,17.75%,-12.36%,-18.89%,-28.77%,-4.70%,4.01%,-2.57%,-10.58%,6.35%,-3.11%,29.60%,37.04%
Expenses,223,162,165,151,168,159,173,149,148,169,169,194,194
  └─ Material Cost %,80%,79%,79%,79%,81%,82%,81%,80%,80%,82%,82%,81%,80%
  └─ Employee Cost %,3%,4%,5%,5%,5%,5%,5%,5%,6%,5%,5%,6%,4%
Operating Profit,22,12,10,11,7,6,9,9,8,8,7,11,20
OPM %,9%,7%,6%,7%,4%,4%,5%,6%,5%,4%,4%,5%,9%
Other Income,1,10,3,1,2,1,1,1,1,1,0,1,1
  └─ Other income normal,1.10,9.67,2.90,0.76,1.66,0.56,1.03,0.75,1.12,0.55,0.41,1.12,1.34
Interest,4,4,3,4,4,3,4,4,3,2,3,3,4
Depreciation,3,2,3,3,3,4,4,4,4,4,4,4,4
Profit before tax,17,16,7,5,2,0,2,2,2,2,1,5,14
Tax %,26%,26%,25%,25%,26%,29%,25%,28%,27%,27%,31%,26%,24%
Net Profit,13,12,5,4,2,0,2,1,1,1,1,4,11
  └─ Profit excl Excep,13,12,5,4,2,0,2,1,1,1,1,4,11
  └─ Profit for PE,13,12,5,4,2,0,2,1,1,1,1,4,11
  └─ Profit for EPS,13,12,5,4,2,0,2,1,1,1,1,4,11
  └─ YOY Profit Growth %,,307%,-45%,-54%,-88%,-99%,-64%,-62%,-7%,871%,-61%,179%,630%
EPS in Rs,4.24,3.90,1.68,1.27,0.53,0.05,0.61,0.48,0.49,0.45,0.24,1.34,3.60
Raw PDF,,,,,,,,,,,,,
