Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,21.39,13.05,11.57,24.45,29.36,17.98,24.46,21.90,17.38,17.52,21.01,15.92,21.01
  └─ YOY Sales Growth %,21.81%,101.39%,149.89%,36.90%,37.26%,37.78%,111.41%,-10.43%,-40.80%,-2.56%,-14.10%,-27.31%,20.89%
Expenses,19.42,16.55,14.17,25.89,20.59,19.99,26.91,21.16,13.08,18.65,23.29,18.59,23.60
  └─ Material Cost %,67%,103%,98%,97%,57%,100%,88%,83%,48%,80%,89%,94%,99%
  └─ Employee Cost %,2%,8%,10%,5%,4%,6%,5%,7%,9%,8%,8%,10%,8%
Operating Profit,1.97,-3.50,-2.60,-1.44,8.77,-2.01,-2.45,0.74,4.30,-1.13,-2.28,-2.67,-2.59
OPM %,9.21%,-26.82%,-22.47%,-5.89%,29.87%,-11.18%,-10.02%,3.38%,24.74%,-6.45%,-10.85%,-16.77%,-12.33%
Other Income,0.19,1.84,0.04,0.01,0.03,0.03,0.05,0.04,0.62,0.04,0.21,0.16,0.58
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00
  └─ Other income normal,0.19,1.84,0.04,0.01,0.03,0.03,0.05,0.04,0.30,0.04,0.21,0.16,0.58
Interest,0.42,0.27,0.34,0.33,0.43,0.34,0.37,0.51,0.56,0.49,0.54,1.14,0.62
Depreciation,0.15,0.08,0.19,0.20,0.27,0.15,0.16,0.18,0.21,0.23,0.21,0.22,0.40
Profit before tax,1.59,-2.01,-3.09,-1.96,8.10,-2.47,-2.93,0.09,4.15,-1.81,-2.82,-3.87,-3.03
Tax %,13.21%,20.40%,-39.16%,-4.59%,4.94%,0.00%,6.48%,-55.56%,-22.65%,-7.18%,-28.72%,-24.55%,-24.42%
Net Profit,1.38,-2.41,-1.89,-1.88,7.71,-2.48,-3.11,0.14,5.09,-1.68,-2.01,-2.93,-2.29
  └─ Minority share,0,0,0,0,0,0,0,0,-0,0,0,-0,-0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,1,-2,-2,-2,8,-2,-3,0,5,-2,-2,-3,-2
  └─ Profit for PE,1,-2,-2,-2,8,-2,-3,0,5,-2,-2,-3,-2
  └─ Profit for EPS,1,-2,-2,-2,8,-2,-3,0,5,-2,-2,-3,-2
  └─ YOY Profit Growth %,-20%,-15%,22%,-944%,459%,-3%,-62%,115%,-39%,35%,37%,-1164%,-151%
EPS in Rs,0.32,-0.56,-0.44,-0.43,1.78,-0.57,-0.71,0.06,1.16,-0.37,-0.45,-0.69,-0.56
Raw PDF,,,,,,,,,,,,,
