Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2.65,1.16,4.38,2.73,4.68,4.90,8.58,0.36,0.62,5.60,4.98,0.27,0.37
  └─ YOY Sales Growth %,-40.32%,103.51%,852.17%,-61.55%,76.60%,322.41%,95.89%,-86.81%,-86.75%,14.29%,-41.96%,-25.00%,-40.32%
Expenses,1.67,0.22,24.76,2.00,6.71,4.32,8.33,0.31,-0.07,4.31,4.21,0.83,1.86
  └─ Material Cost %,45.28%,0.00%,68.04%,41.76%,55.98%,59.59%,84.38%,0.00%,0.00%,72.14%,77.91%,0.00%,0.00%
  └─ Employee Cost %,7.92%,5.17%,1.37%,2.20%,1.92%,1.43%,0.82%,30.56%,6.45%,1.43%,0.80%,14.81%,18.92%
Operating Profit,0.98,0.94,-20.38,0.73,-2.03,0.58,0.25,0.05,0.69,1.29,0.77,-0.56,-1.49
OPM %,36.98%,81.03%,-465.30%,26.74%,-43.38%,11.84%,2.91%,13.89%,111.29%,23.04%,15.46%,-207.41%,-402.70%
Other Income,1.01,0.47,1.95,1.04,1.56,0.90,0.49,1.23,-2.32,0.67,0.58,2.08,0.34
  └─ Other income normal,1.01,0.47,1.95,1.04,1.56,0.90,0.49,1.23,-2.32,0.67,0.58,2.08,0.34
Interest,0.02,0.04,0.02,0.00,0.01,0.08,0.00,0.05,0.01,0.00,0.01,0.00,0.02
Depreciation,0.88,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09,0.03,0.03,0.03,0.02
Profit before tax,1.09,1.36,-18.46,1.76,-0.49,1.39,0.73,1.22,-1.73,1.93,1.31,1.49,-1.19
Tax %,84.40%,0.00%,1.41%,17.05%,-14.29%,28.06%,38.36%,13.93%,10.98%,24.87%,27.48%,2.68%,-284.87%
Net Profit,0.18,1.36,-18.72,1.46,-0.42,1.00,0.45,1.05,-1.92,1.45,0.95,1.45,2.20
  └─ Profit excl Excep,0,1,-19,1,-0,1,0,1,-2,1,1,1,2
  └─ Profit for PE,0,1,-19,1,-0,1,0,1,-2,1,1,1,2
  └─ Profit for EPS,0,1,-19,1,-0,1,0,1,-2,1,1,1,2
  └─ YOY Profit Growth %,121%,-52%,-635%,148%,-333%,-26%,102%,-28%,-357%,45%,111%,38%,215%
EPS in Rs,0.00,0.03,-0.43,0.03,-0.01,0.02,0.01,0.02,-0.04,0.03,0.02,0.03,0.05
Raw PDF,,,,,,,,,,,,,
