Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1872,1522,1494,1322,843,872,1074,998,1052,1020,1034,1257,1441
  └─ YOY Sales Growth %,25.05%,2.35%,-11.23%,-29.79%,-54.97%,-42.71%,-28.11%,-24.51%,24.79%,16.97%,-3.72%,25.95%,36.98%
Expenses,1616,1308,1281,1232,812,808,957,892,927,888,905,1137,1246
  └─ Material Cost %,44.98%,39.55%,45.45%,50.76%,48.16%,44.61%,50.56%,50.00%,54.47%,50.29%,48.07%,52.19%,49.90%
  └─ Employee Cost %,14.00%,16.62%,16.27%,19.14%,17.67%,18.81%,14.15%,15.23%,13.50%,15.29%,15.09%,13.44%,12.35%
Operating Profit,256,214,213,90,31,64,117,106,125,132,129,120,195
OPM %,14%,14%,14%,7%,4%,7%,11%,11%,12%,13%,12%,10%,14%
Other Income,8,30,11,12,24,8,5,-4,-24,8,12,-6,54
  └─ Exceptional items,-17.00,8.00,6.00,-8.00,11.00,0.00,3.00,-9.00,-45.00,0.00,0.00,-15.00,31.00
  └─ Other income normal,25.00,22.00,5.00,20.00,13.00,8.00,2.00,5.00,21.00,8.00,12.00,9.00,23.00
Interest,89,92,95,94,71,56,62,58,65,50,55,56,63
Depreciation,78,81,85,84,81,78,79,80,79,77,80,79,77
Profit before tax,97,71,44,-76,-97,-62,-19,-36,-43,13,6,-21,109
Tax %,35%,27%,27%,-22%,-15%,-23%,-26%,-33%,-7%,23%,33%,-19%,46%
Net Profit,63,52,32,-59,-82,-48,-14,-24,-40,10,4,-17,59
  └─ Minority share,2,2,2,2,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,-17,8,6,-8,11,0,3,-9,-45,0,0,-10,17
  └─ Profit excl Excep,80,44,26,-51,-93,-48,-17,-15,5,10,4,-7,42
  └─ Profit for PE,82,46,28,-49,-93,-48,-17,-15,5,10,4,-7,42
  └─ Profit for EPS,65,54,34,-57,-82,-48,-14,-24,-40,10,4,-17,59
  └─ YOY Profit Growth %,1453%,214%,-58%,-164%,-213%,-204%,-161%,70%,105%,121%,124%,53%,744%
EPS in Rs,1.63,1.35,0.85,-1.43,-2.05,-0.98,-0.29,-0.49,-0.82,0.20,0.08,-0.35,1.21
Raw PDF,,,,,,,,,,,,,
