Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,313,336,358,374,307,270,274,281,286,298,301,346,374
  └─ YOY Sales Growth %,99.98%,75.04%,40.98%,33.45%,-2.07%,-19.57%,-23.70%,-24.89%,-6.79%,10.41%,10.16%,22.91%,30.77%
Expenses,324,327,355,371,317,273,278,305,311,292,324,356,399
  └─ Material Cost %,92%,88%,89%,90%,92%,90%,90%,94%,93%,86%,95%,91%,94%
  └─ Employee Cost %,4%,4%,4%,3%,4%,4%,4%,4%,6%,6%,7%,6%,7%
Operating Profit,-11,9,3,3,-11,-2,-5,-24,-25,6,-23,-10,-25
OPM %,-4%,3%,1%,1%,-3%,-1%,-2%,-8%,-9%,2%,-8%,-3%,-7%
Other Income,9,12,10,20,18,29,-167,-14,22,25,5,14,13
  └─ Exceptional items,-0.06,0.00,0.00,0.00,0.00,1.00,-189.68,-2.23,0.28,0.00,-0.17,0.00,-0.96
  └─ Other income normal,8.69,12.11,9.71,20.13,18.46,27.75,22.29,-11.83,21.63,25.38,5.51,13.62,13.76
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,3,2,2,2,3,2,1,1,1,1,1,2,2
Profit before tax,-6,19,11,21,5,25,-174,-39,-5,30,-19,1,-15
Tax %,288%,-29%,-23%,4%,-583%,-103%,-13%,2%,-478%,12%,-17%,60%,-12%
Net Profit,-48,-0,-12,-3,22,41,-155,-38,18,27,-15,0,-13
  └─ Profit from Associates,-26,-25,-25,-23,-13,-9,-4,2,0,0,0,0,0
  └─ Minority share,14,2,4,2,-5,-10,45,11,-4,-3,3,1,2
  └─ Exceptional items AT,0,0,0,0,0,1,-189,-1,0,0,-0,0,-1
  └─ Profit excl Excep,-48,-0,-12,-3,22,40,35,-36,17,27,-15,0,-12
  └─ Profit for PE,-34,1,-8,-1,16,30,24,-26,13,24,-13,1,-10
  └─ Profit for EPS,-34,1,-8,-1,16,31,-109,-27,14,24,-13,1,-11
  └─ YOY Profit Growth %,-221%,107%,-468%,96%,148%,2222%,402%,-3362%,-18%,-21%,-151%,104%,-177%
EPS in Rs,-10.75,0.41,-2.55,-0.24,5.17,9.79,-34.39,-8.47,4.30,7.52,-3.99,0.36,-3.51
Raw PDF,,,,,,,,,,,,,
