Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1631,1833,1610,2017,2258,2381,1991,2270,2532,2542,2195,2315,2973
  └─ YOY Sales Growth %,38.98%,66.93%,55.65%,52.01%,38.39%,29.95%,23.62%,12.56%,12.16%,6.76%,10.26%,1.98%,17.42%
Expenses,1491,1671,1452,1812,2037,2160,1809,2063,2277,2310,1993,2094,2616
  └─ Material Cost %,39.69%,34.44%,39.04%,39.26%,38.43%,36.93%,32.17%,33.65%,36.80%,35.25%,32.75%,30.96%,34.35%
  └─ Employee Cost %,7.95%,7.85%,9.71%,7.65%,7.29%,7.28%,8.48%,7.91%,7.50%,7.72%,9.44%,10.28%,7.88%
Operating Profit,140,162,158,205,221,221,182,207,255,233,202,222,358
OPM %,9%,9%,10%,10%,10%,9%,9%,9%,10%,9%,9%,10%,12%
Other Income,7,13,14,15,22,16,23,10,16,22,41,23,92
  └─ Other income normal,7,13,14,15,22,16,23,10,16,22,41,23,92
Interest,51,51,52,58,57,53,57,59,62,50,53,50,61
Depreciation,31,45,53,56,54,49,47,45,51,41,43,43,39
Profit before tax,65,79,68,106,130,135,100,113,157,164,146,152,350
Tax %,42%,34%,21%,26%,31%,26%,28%,23%,28%,16%,26%,27%,31%
Net Profit,38,52,54,79,90,100,72,87,113,137,108,111,242
  └─ Minority share,0,-0,-0,-0,-0,0,-0,0,0,0,0,0,0
  └─ Profit excl Excep,38,52,54,79,90,100,72,87,113,137,108,111,242
  └─ Profit for PE,38,52,54,78,90,100,72,87,113,137,108,111,242
  └─ Profit for EPS,38,52,54,78,90,100,72,87,113,137,108,111,242
  └─ YOY Profit Growth %,131%,74%,171%,115%,137%,92%,34%,11%,27%,37%,49%,27%,114%
EPS in Rs,2.20,3.04,3.12,4.56,5.21,5.83,4.19,5.07,6.60,7.99,6.27,6.46,14.10
Raw PDF,,,,,,,,,,,,,
