Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,34.59,32.45,35.34,44.83,39.58,38.71,35.00,33.89,34.77,40.57,43.17,43.29,37.37
  └─ YOY Sales Growth %,-5.59%,-19.50%,-18.33%,-2.50%,14.43%,19.29%,-0.96%,-24.40%,-12.15%,4.80%,23.34%,27.74%,7.48%
Expenses,32.99,31.11,31.92,39.53,37.12,35.72,32.16,32.03,33.23,44.32,43.40,43.16,46.87
  └─ Employee Cost %,69%,71%,67%,57%,66%,68%,69%,71%,69%,80%,73%,75%,87%
Operating Profit,1.60,1.34,3.42,5.30,2.46,2.99,2.84,1.86,1.54,-3.75,-0.23,0.13,-9.50
OPM %,4.63%,4.13%,9.68%,11.82%,6.22%,7.72%,8.11%,5.49%,4.43%,-9.24%,-0.53%,0.30%,-25.42%
Other Income,0.31,0.37,0.76,0.55,0.39,0.47,0.50,0.70,0.39,0.49,1.12,0.84,1.44
  └─ Other income normal,0.31,0.37,0.76,0.55,0.39,0.47,0.50,0.70,0.39,0.49,1.12,0.84,1.44
Interest,0.21,0.25,0.19,0.18,0.18,0.17,0.17,0.17,0.17,0.16,0.15,0.08,0.17
Depreciation,0.84,0.60,0.60,0.62,0.59,0.58,0.59,0.60,0.65,0.78,0.79,0.74,0.92
Profit before tax,0.86,0.86,3.39,5.05,2.08,2.71,2.58,1.79,1.11,-4.20,-0.05,0.15,-9.15
Tax %,29.07%,56.98%,18.58%,29.31%,21.15%,28.04%,32.17%,34.64%,50.45%,2.38%,1760.00%,533.33%,-1.20%
Net Profit,0.62,0.37,2.75,3.57,1.64,1.94,1.76,1.17,0.55,-4.30,-0.94,-0.65,-9.04
  └─ Minority share,0,0,0,0,0,0,0,0,0,2,1,2,3
  └─ Profit excl Excep,1,0,3,4,2,2,2,1,1,-4,-1,-1,-9
  └─ Profit for PE,1,0,3,4,2,2,2,1,1,-2,1,1,-7
  └─ Profit for EPS,1,0,3,4,2,2,2,1,1,-2,1,1,-7
  └─ YOY Profit Growth %,-75%,-76%,2%,29%,174%,454%,-28%,-62%,-56%,-217%,-74%,-33%,-982%
EPS in Rs,0.97,0.58,4.30,5.58,2.66,3.21,3.08,2.14,1.16,-3.75,0.81,1.44,-10.22
Raw PDF,,,,,,,,,,,,,
