Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,4.22,1.03,1.09,0.63,0.99,0.01,0.14,0.41,3.01,6.22,0.82,1.94,2.72
  └─ YOY Sales Growth %,50.18%,41.10%,0.93%,-26.74%,-76.54%,-99.03%,-87.16%,-34.92%,204.04%,62100.00%,485.71%,373.17%,-9.63%
Interest,0.02,0.03,0.02,0.04,0.13,0.14,0.17,0.20,0.65,0.72,1.10,0.91,0.17
Expenses,18.07,7.56,1.86,1.41,1.24,1.05,0.67,0.63,-0.70,1.51,-0.12,1.16,-3.84
  └─ Employee Cost %,32.94%,103.88%,97.25%,138.10%,72.73%,6500.00%,450.00%,151.22%,20.93%,9.49%,75.61%,25.77%,31.99%
Financing Profit,-13.87,-6.56,-0.79,-0.82,-0.38,-1.18,-0.70,-0.42,3.06,3.99,-0.16,-0.13,6.39
Financing Margin %,-328.67%,-636.89%,-72.48%,-130.16%,-38.38%,-11800.00%,-500.00%,-102.44%,101.66%,64.15%,-19.51%,-6.70%,234.93%
Other Income,1.60,0.04,0.03,0.03,0.06,0.03,0.02,0.02,0.81,0.02,0.01,0.27,0.11
  └─ Other income normal,1.60,0.04,0.03,0.03,0.06,0.03,0.02,0.02,0.81,0.02,0.01,0.27,0.11
Depreciation,0.14,0.13,0.12,0.11,0.14,0.10,0.11,0.10,0.18,0.09,0.09,0.09,0.07
Profit before tax,-12.41,-6.65,-0.88,-0.90,-0.46,-1.25,-0.79,-0.50,3.69,3.92,-0.24,0.05,6.43
Tax %,73.41%,-20.60%,2.27%,8.89%,-426.09%,5.60%,15.19%,32.00%,15.99%,24.23%,150.00%,880.00%,23.48%
Net Profit,-21.52,-5.28,-0.89,-0.98,1.50,-1.32,-0.91,-0.65,3.10,2.97,-0.60,-0.39,4.92
  └─ Profit excl Excep,-22,-5,-1,-1,2,-1,-1,-1,3,3,-1,-0,5
  └─ Profit for PE,-22,-5,-1,-1,2,-1,-1,-1,3,3,-1,-0,5
  └─ Profit for EPS,-22,-5,-1,-1,2,-1,-1,-1,3,3,-1,-0,5
  └─ YOY Profit Growth %,-491%,-171%,62%,58%,107%,75%,-2%,34%,107%,325%,34%,40%,59%
EPS in Rs,-11.72,-2.87,-0.48,-0.53,0.82,-0.72,-0.50,-0.35,1.69,1.62,-0.33,-0.21,2.68
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,
