Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,-0.43,0.38,0.48,0.14,0.33,0.25,0.36,0.25,2.21,1.06,2.62,2.35,1.18
  └─ YOY Sales Growth %,-134.40%,-79.46%,-65.96%,-48.15%,176.74%,-34.21%,-25.00%,78.57%,569.70%,324.00%,627.78%,840.00%,-46.61%
Expenses,10.57,0.82,13.54,0.48,6.85,0.75,0.94,0.63,3.08,1.83,3.37,3.19,2.88
  └─ Material Cost %,,8%,-6%,0%,0%,0%,0%,0%,44%,41%,59%,88%,32%
  └─ Employee Cost %,,61%,23%,136%,12%,88%,111%,12%,27%,72%,10%,47%,68%
Operating Profit,-11.00,-0.44,-13.06,-0.34,-6.52,-0.50,-0.58,-0.38,-0.87,-0.77,-0.75,-0.84,-1.70
OPM %,,-115.79%,-2720.83%,-242.86%,-1975.76%,-200.00%,-161.11%,-152.00%,-39.37%,-72.64%,-28.63%,-35.74%,-144.07%
Other Income,4.13,7.63,12.86,8.20,7.70,3.13,2.98,0.62,6.22,5.03,2.10,1.81,2.91
  └─ Other income normal,4.13,7.63,12.86,8.20,7.70,3.13,2.98,0.62,6.22,5.03,2.10,1.81,2.91
Interest,0.19,0.01,0.01,0.03,0.19,0.06,0.00,0.05,0.15,0.04,0.00,0.07,0.14
Depreciation,0.26,0.30,0.07,0.08,0.09,0.08,0.09,0.08,0.08,0.09,0.10,0.10,0.11
Profit before tax,-7.32,6.88,-0.28,7.75,0.90,2.49,2.31,0.11,5.12,4.13,1.25,0.80,0.96
Tax %,-43.17%,19.62%,-1507.14%,20.90%,57.78%,4.82%,54.55%,827.27%,6.05%,5.57%,36.80%,103.75%,-8.33%
Net Profit,-4.16,5.53,3.94,6.13,0.38,2.37,1.05,-0.80,4.81,3.90,0.79,-0.03,1.04
  └─ Minority share,0,0,-0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,-4,6,4,6,0,2,1,-1,5,4,1,-0,1
  └─ Profit for PE,-4,6,4,6,0,2,1,-1,5,4,1,-0,1
  └─ Profit for EPS,-4,6,4,6,0,2,1,-1,5,4,1,-0,1
  └─ YOY Profit Growth %,-20%,33%,-10%,205%,110%,-58%,-73%,-113%,1166%,65%,-25%,96%,-78%
EPS in Rs,-6.02,8.95,6.08,9.73,0.60,3.76,1.67,-1.27,7.63,6.19,1.25,-0.05,1.65
Raw PDF,,,,,,,,,,,,,
