Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Expenses,0.61,0.59,0.50,0.42,0.44,0.39,0.43,0.46,0.75,0.55,0.70,0.40,0.47
Operating Profit,-0.61,-0.59,-0.50,-0.42,-0.44,-0.39,-0.43,-0.46,-0.75,-0.55,-0.70,-0.40,-0.47
OPM %,,,,,,,,,,,,,
Other Income,0.20,0.15,0.21,0.16,0.38,0.25,0.24,0.29,0.29,0.28,1.93,0.29,0.30
  └─ Other income normal,0.20,0.15,0.21,0.16,0.38,0.25,0.24,0.29,0.29,0.28,1.93,0.29,0.30
Interest,0.43,0.42,0.42,0.40,0.39,0.38,0.37,0.36,0.34,0.33,0.31,0.30,0.28
Depreciation,1.78,2.35,2.12,1.84,1.41,1.40,1.40,1.39,1.53,1.34,1.34,1.34,1.31
Profit before tax,-2.62,-3.21,-2.83,-2.50,-1.86,-1.92,-1.96,-1.92,-2.33,-1.94,-0.42,-1.75,-1.76
Tax %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Net Profit,-2.62,-3.21,-2.83,-2.50,-1.86,-1.92,-1.96,-1.92,-2.33,-1.94,-0.42,-1.75,-1.76
  └─ Profit excl Excep,-2.62,-3.21,-2.83,-2.50,-1.86,-1.92,-1.96,-1.92,-2.33,-1.94,-0.42,-1.75,-1.76
  └─ Profit for PE,-2.62,-3.21,-2.83,-2.50,-1.86,-1.92,-1.96,-1.92,-2.33,-1.94,-0.42,-1.75,-1.76
  └─ Profit for EPS,-2.62,-3.21,-2.83,-2.50,-1.86,-1.92,-1.96,-1.92,-2.33,-1.94,-0.42,-1.75,-1.76
  └─ YOY Profit Growth %,-24.76%,14.40%,25.53%,28.37%,29.01%,40.19%,30.74%,23.20%,-25.27%,-1.04%,78.57%,8.85%,24.46%
EPS in Rs,-0.86,-1.06,-0.93,-0.82,-0.61,-0.63,-0.65,-0.63,-0.77,-0.64,-0.14,-0.58,-0.58
Raw PDF,,,,,,,,,,,,,
