Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,21.81,17.45,19.03,17.98,18.65,14.42,16.36,16.85,16.11,18.55,17.86,18.63,20.58
  └─ YOY Sales Growth %,9.16%,10.44%,-8.55%,-19.41%,-14.49%,-17.36%,-14.03%,-6.28%,-13.62%,28.64%,9.17%,10.56%,27.75%
Expenses,21.07,19.56,19.90,19.88,22.23,17.48,19.02,17.84,19.09,19.81,20.49,23.03,22.53
  └─ Material Cost %,43.28%,44.64%,43.25%,41.27%,48.85%,40.85%,44.38%,39.35%,50.28%,40.49%,39.98%,43.48%,41.69%
  └─ Employee Cost %,20.27%,29.86%,25.64%,29.53%,29.49%,36.55%,29.34%,31.57%,34.57%,30.57%,32.47%,38.65%,29.88%
Operating Profit,0.74,-2.11,-0.87,-1.90,-3.58,-3.06,-2.66,-0.99,-2.98,-1.26,-2.63,-4.40,-1.95
OPM %,3.39%,-12.09%,-4.57%,-10.57%,-19.20%,-21.22%,-16.26%,-5.88%,-18.50%,-6.79%,-14.73%,-23.62%,-9.48%
Other Income,0.54,0.44,0.29,0.67,0.43,0.28,0.54,0.55,47.61,1.28,1.21,-0.65,1.15
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.47,0.00,0.00,-1.73,0.00
  └─ Other income normal,0.54,0.44,0.29,0.67,0.43,0.28,0.54,0.55,1.14,1.28,1.21,1.08,1.15
Interest,2.60,2.48,3.13,2.78,2.77,3.00,3.03,2.97,2.83,3.03,3.14,3.41,3.58
Depreciation,2.42,2.30,2.32,2.32,1.43,2.29,2.32,2.23,2.31,2.28,2.46,2.52,2.44
Profit before tax,-3.74,-6.45,-6.03,-6.33,-7.35,-8.07,-7.47,-5.64,39.49,-5.29,-7.02,-10.98,-6.82
Tax %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Net Profit,-3.57,-6.38,-6.01,-6.32,-7.28,-8.03,-7.37,-5.47,39.51,-5.09,-6.74,-10.89,-6.74
  └─ Profit from Associates,0.16,0.07,0.02,0.01,0.07,0.04,0.11,0.18,0.01,0.21,0.27,0.09,0.08
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.47,0.00,0.00,-1.73,0.00
  └─ Profit excl Excep,-3.57,-6.38,-6.01,-6.32,-7.28,-8.03,-7.37,-5.47,-6.96,-5.09,-6.74,-9.16,-6.74
  └─ Profit for PE,-3.57,-6.38,-6.01,-6.32,-7.28,-8.03,-7.37,-5.47,-6.96,-5.09,-6.74,-9.16,-6.74
  └─ Profit for EPS,-3.57,-6.38,-6.01,-6.32,-7.28,-8.03,-7.37,-5.47,39.51,-5.09,-6.74,-10.89,-6.74
  └─ YOY Profit Growth %,-144.52%,-18.81%,-188.94%,-239.78%,-103.92%,-25.86%,-22.63%,13.45%,4.40%,36.61%,8.55%,-67.46%,3.16%
EPS in Rs,-1.47,-2.63,-2.48,-2.61,-3.00,-3.31,-3.04,-2.26,16.31,-2.10,-2.78,-4.49,-2.78
Raw PDF,,,,,,,,,,,,,
