Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,40,42,78,83,68,85,104,77,61,98,83,91,100
  └─ YOY Sales Growth %,21%,29%,115%,74%,72%,103%,34%,-7%,-11%,15%,-20%,19%,64%
Expenses,32,20,25,26,30,28,38,21,23,35,19,28,32
  └─ Employee Cost %,38.41%,22.56%,14.57%,12.24%,17.12%,13.11%,11.88%,17.03%,17.21%,11.57%,14.77%,14.09%,9.95%
Operating Profit,7,22,53,57,38,57,66,55,38,63,64,64,68
OPM %,19%,53%,68%,69%,56%,67%,63%,72%,63%,64%,77%,70%,68%
Other Income,1,1,0,0,7,0,0,0,1,0,0,1,-0
  └─ Exceptional items,0.00,-0.01,-0.04,0.00,0.00,-0.03,0.01,0.00,-0.03,0.00,0.00,0.00,0.00
  └─ Other income normal,0.72,0.52,0.41,0.07,7.27,0.05,0.21,0.06,0.85,0.40,0.29,0.76,-0.34
Interest,2,1,3,4,5,5,6,3,2,2,1,2,2
Depreciation,0,0,0,0,1,1,3,2,2,2,2,2,2
Profit before tax,6,21,50,53,40,51,57,50,35,60,61,61,63
Tax %,27%,19%,27%,27%,24%,22%,22%,19%,29%,24%,26%,25%,28%
Net Profit,4,17,37,39,31,40,44,41,25,45,45,45,46
  └─ Exceptional items AT,0,-0,-0,0,0,-0,0,0,-0,0,0,0,0
  └─ Profit excl Excep,4,17,37,39,31,40,44,41,25,45,45,45,46
  └─ Profit for PE,4,17,37,39,31,40,44,41,25,45,45,45,46
  └─ Profit for EPS,4,17,37,39,31,40,44,41,25,45,45,45,46
  └─ YOY Profit Growth %,-63%,37%,208%,175%,580%,135%,19%,5%,-19%,13%,2%,12%,84%
EPS in Rs,0.66,2.52,5.47,5.70,4.51,5.92,5.61,5.16,3.15,5.71,5.67,5.73,5.75
Raw PDF,,,,,,,,,,,,,
