Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,13.19,0.52,4.17,0.30,13.48,0.39,7.78,0.30,13.44,0.47,9.27,17.20,0.26
  └─ YOY Sales Growth %,2%,62%,27%,-19%,2%,-25%,87%,0%,-0%,21%,19%,5633%,-98%
Expenses,0.26,0.20,0.16,0.15,0.15,0.25,0.13,0.16,0.10,0.23,0.19,0.14,0.21
  └─ Employee Cost %,0.23%,5.77%,0.96%,10.00%,0.22%,7.69%,0.39%,13.33%,0.30%,6.38%,0.65%,0.23%,26.92%
Operating Profit,12.93,0.32,4.01,0.15,13.33,0.14,7.65,0.14,13.34,0.24,9.08,17.06,0.05
OPM %,98.03%,61.54%,96.16%,50.00%,98.89%,35.90%,98.33%,46.67%,99.26%,51.06%,97.95%,99.19%,19.23%
Other Income,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00
  └─ Other income normal,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00
Interest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Depreciation,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01
Profit before tax,12.91,0.30,3.99,0.13,13.31,0.13,7.64,0.13,13.32,0.47,9.07,17.05,0.04
Tax %,25.25%,26.67%,25.31%,23.08%,25.09%,23.08%,25.13%,30.77%,25.08%,25.53%,26.68%,26.22%,-1175.00%
Net Profit,9.66,0.23,2.99,0.10,9.96,0.09,5.72,0.09,9.98,0.35,6.65,12.58,0.52
  └─ Profit excl Excep,10,0,3,0,10,0,6,0,10,0,7,13,1
  └─ Profit for PE,10,0,3,0,10,0,6,0,10,0,7,13,1
  └─ Profit for EPS,10,0,3,0,10,0,6,0,10,0,7,13,1
  └─ YOY Profit Growth %,0%,130%,27%,-33%,3%,-61%,91%,-10%,0%,289%,16%,13878%,-95%
EPS in Rs,5.23,0.12,1.62,0.05,5.40,0.05,3.10,0.05,5.41,0.19,3.60,6.82,0.28
Raw PDF,,,,,,,,,,,,,
