Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1.07,0.67,0.65,0.70,1.17,0.66,0.77,0.78,1.04,0.75,0.92,0.81,0.99
  └─ YOY Sales Growth %,9.18%,-17.28%,8.33%,4.48%,9.35%,-1.49%,18.46%,11.43%,-11.11%,13.64%,19.48%,3.85%,-4.81%
Expenses,0.06,0.18,0.30,0.14,0.19,0.16,0.18,0.36,0.17,0.28,0.69,0.47,0.21
  └─ Employee Cost %,3.74%,5.97%,7.69%,7.14%,4.27%,7.58%,6.49%,7.69%,6.73%,9.33%,7.61%,8.64%,7.07%
Operating Profit,1.01,0.49,0.35,0.56,0.98,0.50,0.59,0.42,0.87,0.47,0.23,0.34,0.78
OPM %,94.39%,73.13%,53.85%,80.00%,83.76%,75.76%,76.62%,53.85%,83.65%,62.67%,25.00%,41.98%,78.79%
Other Income,0.00,0.01,-0.01,0.01,0.00,0.00,0.00,0.50,0.02,0.20,0.22,0.00,0.07
  └─ Other income normal,0.00,0.01,-0.01,0.01,0.00,0.00,0.00,0.50,0.02,0.20,0.22,0.00,0.07
Interest,0.26,0.26,0.26,0.24,0.25,0.23,0.28,0.30,0.37,0.45,0.64,0.63,0.46
Depreciation,0.00,0.00,0.00,0.00,0.00,0.00,0.03,-0.03,0.00,0.00,0.00,0.00,0.00
Profit before tax,0.75,0.24,0.08,0.33,0.73,0.27,0.28,0.65,0.52,0.22,-0.19,-0.29,0.39
Tax %,-17.33%,16.67%,-200.00%,18.18%,16.44%,29.63%,7.14%,12.31%,-173.08%,0.00%,0.00%,0.00%,-353.85%
Net Profit,0.88,0.20,0.24,0.28,0.61,0.20,0.26,0.56,1.42,0.22,-0.19,-0.29,1.77
  └─ Profit excl Excep,0.88,0.20,0.24,0.28,0.61,0.20,0.26,0.56,1.42,0.22,-0.19,-0.29,1.77
  └─ Profit for PE,0.88,0.20,0.24,0.28,0.61,0.20,0.26,0.56,1.42,0.22,-0.19,-0.29,1.77
  └─ Profit for EPS,0.88,0.20,0.24,0.28,0.61,0.20,0.26,0.56,1.42,0.22,-0.19,-0.29,1.77
  └─ YOY Profit Growth %,137.84%,100.00%,1300.00%,86.67%,-30.68%,0.00%,8.33%,100.00%,132.79%,10.00%,-173.08%,-151.79%,24.65%
EPS in Rs,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,
