Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,121.93,105.99,68.45,98.44,91.39,92.75,94.30,98.93,93.96,77.91,46.32,82.22,68.80
  └─ YOY Sales Growth %,-36.87%,-25.52%,-44.86%,-35.17%,-25.05%,-12.49%,37.76%,0.50%,2.81%,-16.00%,-50.88%,-16.89%,-26.78%
Expenses,118.66,101.69,71.27,113.52,97.19,93.54,94.88,98.98,89.64,72.75,48.56,82.03,64.88
  └─ Material Cost %,88%,86%,93%,106%,98%,93%,91%,91%,86%,83%,91%,92%,85%
  └─ Employee Cost %,2%,2%,3%,3%,2%,2%,3%,2%,2%,1%,3%,2%,2%
Operating Profit,3.27,4.30,-2.82,-15.08,-5.80,-0.79,-0.58,-0.05,4.32,5.16,-2.24,0.19,3.92
OPM %,2.68%,4.06%,-4.12%,-15.32%,-6.35%,-0.85%,-0.62%,-0.05%,4.60%,6.62%,-4.84%,0.23%,5.70%
Other Income,0.86,0.19,0.26,-0.13,0.83,0.05,0.34,9.48,0.13,0.21,0.24,0.38,0.49
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.88,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,0.86,0.19,0.26,-0.13,0.83,0.05,0.34,0.60,0.13,0.21,0.24,0.38,0.49
Interest,3.95,2.99,2.88,3.01,3.63,2.44,2.57,1.45,1.33,1.19,0.45,0.65,0.68
Depreciation,0.81,0.71,0.71,0.71,0.64,0.67,0.67,0.57,0.41,0.43,0.46,0.44,0.57
Profit before tax,-0.63,0.79,-6.15,-18.93,-9.24,-3.85,-3.48,7.41,2.71,3.75,-2.91,-0.52,3.16
Tax %,-9.52%,40.51%,-5.20%,0.00%,-89.07%,0.00%,0.29%,1.21%,90.77%,25.87%,-25.09%,188.46%,-10.76%
Net Profit,-0.58,0.47,-5.83,-18.94,-1.01,-3.85,-3.49,7.31,0.25,2.78,-2.19,-1.50,3.50
  └─ Minority share,0.64,0.18,0.85,4.95,1.64,0.26,0.84,0.16,1.81,-0.36,0.20,-0.78,-1.67
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.78,0.00,0.00,0.00,0.00,0.00
  └─ Profit excl Excep,-0.58,0.47,-5.83,-18.94,-1.01,-3.85,-3.49,-1.47,0.25,2.78,-2.19,-1.50,3.50
  └─ Profit for PE,0.06,0.65,-4.98,-13.99,0.63,-3.59,-2.65,-1.31,2.06,2.42,-1.99,-2.28,1.83
  └─ Profit for EPS,0.06,0.65,-4.98,-13.99,0.63,-3.59,-2.65,7.47,2.06,2.42,-1.99,-2.28,1.83
  └─ YOY Profit Growth %,-99.04%,-78.76%,-401.82%,-2127.54%,950.00%,-652.31%,46.79%,90.64%,226.98%,167.41%,24.91%,-74.05%,-11.17%
EPS in Rs,0.06,0.65,-4.98,-14.00,0.63,-3.59,-2.65,7.48,2.06,2.42,-1.99,-2.28,1.83
Raw PDF,,,,,,,,,,,,,
