Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,219,199,198,192,209,184,267,261,275,159,190,211,371
  └─ YOY Sales Growth %,-8.14%,-20.44%,-16.85%,-15.47%,-4.64%,-7.84%,34.78%,35.89%,31.77%,-13.41%,-28.83%,-19.38%,34.53%
Expenses,345,354,331,318,284,295,294,298,292,251,298,238,311
  └─ Material Cost %,0.69%,0.36%,0.25%,1.04%,0.67%,0.30%,0.21%,0.93%,0.40%,0.28%,0.26%,0.72%,0.26%
  └─ Employee Cost %,67.00%,75.36%,74.86%,79.98%,58.31%,80.18%,54.74%,50.83%,54.11%,84.05%,59.57%,57.46%,41.85%
Operating Profit,-126,-154,-133,-126,-75,-111,-27,-37,-16,-92,-108,-28,60
OPM %,-57%,-77%,-67%,-65%,-36%,-60%,-10%,-14%,-6%,-58%,-57%,-13%,16%
Other Income,199,113,175,144,145,199,61,78,55,48,32,21,511
  └─ Other income normal,199,113,175,144,145,199,61,78,55,48,32,21,511
Interest,641,645,665,691,689,705,769,728,716,754,742,749,738
Depreciation,181,166,170,166,164,156,155,150,151,145,142,142,139
Profit before tax,-749,-852,-793,-839,-784,-773,-890,-836,-828,-943,-960,-897,-307
Tax %,-0%,0%,0%,0%,-0%,0%,0%,0%,-0%,0%,0%,0%,0%
Net Profit,-749,-852,-793,-839,-784,-773,-890,-836,-828,-943,-960,-897,-307
  └─ Profit excl Excep,-749,-852,-793,-839,-784,-773,-890,-836,-828,-943,-960,-897,-307
  └─ Profit for PE,-749,-852,-793,-839,-784,-773,-890,-836,-828,-943,-960,-897,-307
  └─ Profit for EPS,-749,-852,-793,-839,-784,-773,-890,-836,-828,-943,-960,-897,-307
  └─ YOY Profit Growth %,-25%,-30%,-7%,-8%,-5%,9%,-12%,0%,-6%,-22%,-8%,-7%,63%
EPS in Rs,-11.88,-13.52,-12.58,-13.32,-12.44,-12.28,-14.13,-13.27,-13.14,-14.97,-15.24,-14.24,-4.87
Raw PDF,,,,,,,,,,,,,
