Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,340,364,380,387,393,408,423,445,426,440,441,457,454
  └─ YOY Sales Growth %,6.92%,20.56%,21.02%,18.44%,15.36%,11.89%,11.20%,14.92%,8.55%,7.95%,4.39%,2.66%,6.42%
Interest,186,203,207,215,220,233,240,248,246,244,244,249,247
Expenses,42,40,40,39,33,43,26,45,28,43,51,49,49
  └─ Employee Cost %,6.97%,6.50%,6.69%,6.25%,7.34%,7.12%,6.71%,6.48%,7.90%,6.32%,7.77%,9.26%,9.71%
Financing Profit,113,122,132,133,140,132,157,152,152,154,146,159,158
Financing Margin %,33%,33%,35%,34%,36%,32%,37%,34%,36%,35%,33%,35%,35%
Other Income,3,2,1,6,5,8,1,0,9,0,1,0,1
  └─ Other income normal,3.42,2.02,0.59,5.90,4.61,8.42,1.44,0.24,8.85,0.44,0.61,0.20,0.65
Depreciation,4,4,4,5,6,4,9,8,7,8,8,10,10
Profit before tax,112,120,129,134,139,137,149,144,154,146,139,149,148
Tax %,27%,26%,26%,26%,22%,23%,27%,26%,25%,26%,26%,27%,13%
Net Profit,84,95,100,104,114,113,115,113,121,115,110,115,135
  └─ Profit from Associates,2,6,5,5,6,7,6,7,6,7,7,7,6
  └─ Profit excl Excep,84,95,100,104,114,113,115,113,121,115,110,115,135
  └─ Profit for PE,84,95,100,104,114,113,115,113,121,115,110,115,135
  └─ Profit for EPS,84,95,100,104,114,113,115,113,121,115,110,115,135
  └─ YOY Profit Growth %,107%,30%,43%,25%,35%,18%,15%,9%,6%,2%,-5%,2%,12%
EPS in Rs,13.42,15.26,15.98,16.63,18.18,17.99,18.40,18.09,19.29,18.40,17.53,18.45,21.61
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,
