Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,211.67,220.60,210.17,231.95,269.25,281.68,283.98,260.88,199.76,192.08,207.91,205.85,221.97
  └─ YOY Sales Growth %,24.93%,26.87%,17.68%,11.61%,27.20%,27.69%,35.12%,12.47%,-25.81%,-31.81%,-26.79%,-21.09%,11.12%
Expenses,189.26,195.16,184.90,205.92,238.39,249.66,251.76,234.06,181.22,170.05,184.30,183.30,214.01
  └─ Material Cost %,52.43%,52.95%,52.09%,52.11%,53.94%,53.13%,48.79%,51.15%,45.18%,42.05%,39.43%,40.71%,40.64%
  └─ Employee Cost %,6.72%,7.09%,7.41%,7.07%,6.74%,7.93%,8.43%,8.85%,11.22%,12.35%,11.95%,12.30%,10.86%
Operating Profit,22.41,25.44,25.27,26.03,30.86,32.02,32.22,26.82,18.54,22.03,23.61,22.55,7.96
OPM %,10.59%,11.53%,12.02%,11.22%,11.46%,11.37%,11.35%,10.28%,9.28%,11.47%,11.36%,10.95%,3.59%
Other Income,-2.29,2.02,1.96,2.02,0.94,1.98,1.92,1.81,5.93,2.88,12.49,-5.70,11.53
  └─ Exceptional items,-3.29,-0.20,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.50,-8.57,8.57
  └─ Other income normal,1.00,2.22,1.36,2.02,0.94,1.98,1.92,1.81,5.93,2.88,2.99,2.87,2.96
Interest,2.23,2.46,2.47,2.14,2.22,2.39,2.41,2.42,2.56,2.62,2.41,2.39,2.39
Depreciation,7.91,8.06,8.34,8.39,8.27,7.68,8.67,8.45,10.01,10.01,9.77,9.99,10.12
Profit before tax,9.98,16.94,16.42,17.52,21.31,23.93,23.06,17.76,11.90,12.28,23.92,4.47,6.98
Tax %,22.04%,22.90%,24.06%,22.49%,23.79%,23.07%,24.20%,23.42%,25.88%,26.71%,28.18%,64.88%,77.08%
Net Profit,7.78,13.07,12.46,13.58,16.25,18.41,17.47,13.60,8.81,8.99,17.19,1.56,1.59
  └─ Exceptional items AT,-2,-0,0,0,0,0,0,0,0,0,7,-3,3
  └─ Profit excl Excep,10,13,12,14,16,18,17,14,9,9,10,5,-2
  └─ Profit for PE,10,13,12,14,16,18,17,14,9,9,10,5,-2
  └─ Profit for EPS,8,13,12,14,16,18,17,14,9,9,17,2,2
  └─ YOY Profit Growth %,42%,38%,5%,-2%,67%,39%,45%,0%,-46%,-51%,-41%,-66%,-118%
EPS in Rs,2.16,3.63,3.46,3.77,4.51,5.11,4.85,3.78,2.43,2.48,4.75,0.43,0.44
Raw PDF,,,,,,,,,,,,,
