Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,683,702,740,719,765,791,842,803,818,819,926,917,981
  └─ YOY Sales Growth %,1.87%,-4.77%,-11.26%,-1.70%,12.07%,12.64%,13.80%,11.67%,6.94%,3.59%,10.07%,14.17%,19.86%
Expenses,628,642,649,650,688,736,783,758,752,771,861,838,894
  └─ Material Cost %,56%,55%,54%,55%,55%,56%,58%,59%,59%,60%,60%,57%,56%
  └─ Employee Cost %,11%,12%,12%,13%,12%,13%,12%,13%,12%,13%,12%,12%,11%
Operating Profit,55,61,91,68,77,55,59,44,67,48,66,78,87
OPM %,8%,9%,12%,10%,10%,7%,7%,6%,8%,6%,7%,9%,9%
Other Income,6,3,-1,2,-6,-0,3,-5,-3,20,0,-13,10
  └─ Exceptional items,0.00,0.00,-1.28,-0.09,-7.58,-0.65,0.00,-6.10,-4.65,17.56,-2.56,-13.88,0.87
  └─ Other income normal,5.60,3.26,0.70,1.59,1.08,0.30,2.51,1.35,2.05,2.10,2.93,0.96,8.98
Interest,11,12,10,10,13,13,13,14,14,14,12,12,12
Depreciation,23,24,26,27,28,29,31,32,37,34,36,36,37
Profit before tax,27,28,54,33,31,12,18,-6,12,20,18,17,48
Tax %,16%,25%,28%,28%,22%,44%,43%,8%,22%,36%,40%,34%,25%
Net Profit,22,21,39,24,24,7,10,-6,10,13,11,11,36
  └─ Minority share,0,-0,0,0,0,0,0,0,-0,0,0,-0,0
  └─ Exceptional items AT,0,0,-1,-0,-4,-0,0,-3,-4,11,-2,-8,1
  └─ Profit excl Excep,22,21,40,24,28,7,10,-3,13,2,12,20,36
  └─ Profit for PE,22,21,40,24,28,7,10,-3,13,2,13,19,36
  └─ Profit for EPS,22,21,39,24,24,7,10,-6,10,13,11,11,36
  └─ YOY Profit Growth %,124%,774%,4%,24%,25%,-66%,-74%,-113%,-53%,-78%,23%,744%,170%
EPS in Rs,29.21,27.36,51.09,31.47,31.06,8.72,13.46,-7.80,12.52,16.82,14.51,14.56,47.13
Raw PDF,,,,,,,,,,,,,
