Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,198,201,202,151,126,220,229,172,207,275,290,225,266
  └─ YOY Sales Growth %,11.75%,-7.79%,-19.42%,-30.77%,-36.26%,9.39%,13.27%,14.30%,64.06%,24.88%,26.92%,30.87%,28.59%
Expenses,156,179,175,118,122,192,195,146,176,230,242,188,225
  └─ Material Cost %,55%,65%,64%,47%,53%,62%,57%,48%,53%,57%,56%,51%,54%
  └─ Employee Cost %,4%,5%,5%,7%,9%,6%,6%,8%,7%,5%,5%,8%,6%
Operating Profit,42,23,27,33,4,28,34,27,32,45,49,38,42
OPM %,21%,11%,13%,22%,3%,13%,15%,15%,15%,16%,17%,17%,16%
Other Income,3,3,4,4,4,4,5,3,3,9,5,3,4
  └─ Other income normal,2.91,3.32,4.13,4.03,3.56,3.74,5.40,2.67,3.28,8.92,4.79,3.16,4.09
Interest,2,1,1,1,1,1,1,1,1,2,1,1,3
Depreciation,3,4,4,4,4,4,4,5,5,5,5,6,5
Profit before tax,40,21,27,32,2,27,34,23,29,47,47,34,38
Tax %,26%,27%,26%,26%,47%,27%,23%,31%,25%,26%,33%,33%,19%
Net Profit,30,16,20,24,1,19,26,16,22,35,32,23,31
  └─ Profit excl Excep,29.99,15.52,19.50,23.99,1.06,19.48,25.91,16.07,21.77,34.91,31.61,22.69,30.62
  └─ Profit for PE,29.99,15.52,19.50,23.99,1.06,19.48,25.91,16.07,21.77,34.91,31.61,22.69,30.62
  └─ Profit for EPS,29.99,15.52,19.50,23.99,1.06,19.48,25.91,16.07,21.77,34.91,31.61,22.69,30.62
  └─ YOY Profit Growth %,-2.22%,-62.24%,-47.61%,-31.06%,-96.47%,25.52%,32.87%,-33.01%,1953.77%,79.21%,22.00%,41.19%,40.65%
EPS in Rs,2.60,1.35,1.69,2.08,0.09,1.69,2.25,1.40,1.89,3.03,2.74,1.97,2.66
Raw PDF,,,,,,,,,,,,,
