Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,122,135,134,150,141,131,133,136,153,136,153,162,181
  └─ YOY Sales Growth %,,20.83%,12.48%,22.84%,15.60%,-3.09%,-0.44%,-9.53%,8.78%,3.85%,14.74%,19.67%,18.26%
Expenses,112,112,111,121,115,112,117,111,125,119,132,144,157
  └─ Material Cost %,21.29%,19.77%,19.05%,21.47%,23.71%,19.13%,19.78%,20.73%,23.54%,19.81%,20.30%,19.42%,19.42%
  └─ Employee Cost %,33.02%,30.66%,31.37%,30.53%,30.14%,33.33%,33.73%,30.89%,28.16%,34.18%,33.44%,32.89%,30.17%
Operating Profit,10,23,23,29,26,18,17,24,28,16,21,18,24
OPM %,8%,17%,17%,19%,18%,14%,13%,18%,18%,12%,14%,11%,13%
Other Income,1,1,0,2,-0,1,4,-0,0,2,2,-1,3
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.73,0.00
  └─ Other income normal,0.87,1.18,0.31,2.03,-0.29,0.69,4.04,-0.08,0.43,2.32,2.21,1.70,3.36
Interest,1,2,2,2,1,1,1,1,1,1,1,1,1
Depreciation,3,5,5,5,6,4,5,5,5,4,2,4,4
Profit before tax,6,17,17,24,18,13,15,18,22,13,20,12,22
Tax %,24%,23%,20%,22%,25%,27%,16%,24%,25%,27%,29%,29%,23%
Net Profit,5,14,14,19,13,10,12,14,17,10,14,8,17
  └─ Minority share,-0.22,-0.82,-0.38,-1.58,-0.97,0.00,-0.38,-0.68,-1.36,-0.33,0.99,0.50,-0.75
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.85,0.00
  └─ Profit excl Excep,4.92,13.50,13.52,18.92,13.45,9.60,12.29,13.84,16.58,9.75,14.11,10.24,16.59
  └─ Profit for PE,4.70,12.68,13.14,17.34,12.48,9.60,11.91,13.16,15.22,9.42,15.10,10.74,15.84
  └─ Profit for EPS,4.70,12.68,13.14,17.34,12.48,9.60,11.91,13.16,15.22,9.42,15.10,8.89,15.84
  └─ YOY Profit Growth %,,20.99%,58.70%,93.53%,165.53%,-24.29%,-9.36%,-24.11%,21.96%,-1.88%,26.78%,-18.39%,4.07%
EPS in Rs,4.39,11.84,12.25,16.15,11.59,8.85,10.98,12.13,14.03,8.68,13.92,8.20,14.60
Raw PDF,,,,,,,,,,,,,
