Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,259,260,362,426,539,602,813,768,847,958,1068,1244,1564
  └─ YOY Sales Growth %,13%,35%,54%,78%,108%,132%,125%,80%,57%,59%,31%,62%,85%
Expenses,132,146,173,280,388,319,358,533,362,332,388,512,523
  └─ Employee Cost %,16.36%,19.64%,14.94%,12.45%,8.37%,9.42%,7.07%,7.45%,7.87%,7.31%,6.64%,7.50%,4.06%
Operating Profit,127,114,189,146,151,282,456,236,484,625,680,732,1041
OPM %,49%,44%,52%,34%,28%,47%,56%,31%,57%,65%,64%,59%,67%
Other Income,22,430,24,22,29,91,30,83,205,115,91,108,78
  └─ Exceptional items,0,407,0,0,1,2,0,1,1,12,0,0,0
  └─ Other income normal,22,23,24,22,29,89,30,81,205,103,91,108,78
Interest,6,7,9,0,0,0,0,0,0,0,0,0,0
Depreciation,21,21,23,25,26,24,29,30,30,27,32,45,55
Profit before tax,122,516,182,143,154,349,457,288,660,713,739,795,1063
Tax %,27%,15%,35%,26%,30%,24%,24%,24%,25%,25%,25%,25%,25%
Net Profit,89,440,118,106,107,264,346,219,494,538,557,597,795
  └─ Minority share,3,3,2,2,0,1,1,1,1,1,1,5,2
  └─ Exceptional items AT,0,347,0,0,1,2,0,1,1,12,0,0,0
  └─ Profit excl Excep,89,93,118,106,106,262,346,217,493,526,557,597,795
  └─ Profit for PE,91,96,120,108,106,263,347,218,494,527,558,602,797
  └─ Profit for EPS,91,443,120,108,107,265,347,220,494,539,558,602,797
  └─ YOY Profit Growth %,22%,118%,256%,110%,17%,174%,188%,102%,364%,100%,61%,176%,61%
EPS in Rs,2.24,10.89,2.97,2.66,2.64,6.53,8.54,5.41,12.17,13.28,13.73,14.78,19.58
Raw PDF,,,,,,,,,,,,,
