Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,65.62,111.23,86.76,73.96,67.31,72.43,62.10,66.79,76.38,87.14,81.72,101.56,79.32
  └─ YOY Sales Growth %,70.40%,39.26%,-1.31%,4.63%,2.58%,-34.88%,-28.42%,-9.69%,13.47%,20.31%,31.59%,52.06%,3.85%
Expenses,65.93,107.61,87.37,76.35,71.76,78.36,66.42,70.00,81.22,89.85,86.33,102.75,80.92
  └─ Material Cost %,73%,75%,75%,75%,76%,77%,76%,75%,75%,79%,79%,79%,79%
  └─ Employee Cost %,9%,7%,8%,8%,9%,9%,10%,9%,6%,6%,6%,6%,5%
Operating Profit,-0.31,3.62,-0.61,-2.39,-4.45,-5.93,-4.32,-3.21,-4.84,-2.71,-4.61,-1.19,-1.60
OPM %,-0.47%,3.25%,-0.70%,-3.23%,-6.61%,-8.19%,-6.96%,-4.81%,-6.34%,-3.11%,-5.64%,-1.17%,-2.02%
Other Income,1.29,1.20,0.61,0.34,0.94,0.39,3.87,0.19,0.78,0.99,0.27,0.59,0.54
  └─ Other income normal,1.29,1.20,0.61,0.34,0.94,0.39,3.87,0.19,0.78,0.99,0.27,0.59,0.54
Interest,0.95,1.12,0.76,0.51,0.61,0.69,0.64,0.50,0.92,1.01,1.18,1.29,1.35
Depreciation,2.32,2.50,2.50,2.33,2.20,2.28,2.13,1.81,1.86,1.72,1.74,1.67,1.83
Profit before tax,-2.29,1.20,-3.26,-4.89,-6.32,-8.51,-3.22,-5.33,-6.84,-4.45,-7.26,-3.56,-4.24
Tax %,-17.03%,24.17%,-25.46%,-14.93%,-24.37%,-25.50%,-23.29%,-26.64%,-20.61%,-26.07%,-25.48%,-26.40%,-21.46%
Net Profit,-1.91,0.91,-2.43,-4.16,-4.78,-6.35,-2.47,-3.91,-5.43,-3.29,-5.41,-2.63,-3.34
  └─ Profit excl Excep,-1.91,0.91,-2.43,-4.16,-4.78,-6.35,-2.47,-3.91,-5.43,-3.29,-5.41,-2.63,-3.34
  └─ Profit for PE,-1.91,0.91,-2.43,-4.16,-4.78,-6.35,-2.47,-3.91,-5.43,-3.29,-5.41,-2.63,-3.34
  └─ Profit for EPS,-1.91,0.91,-2.43,-4.16,-4.78,-6.35,-2.47,-3.91,-5.43,-3.29,-5.41,-2.63,-3.34
  └─ YOY Profit Growth %,69.19%,51.67%,-1257.14%,-74.06%,-150.26%,-797.80%,-1.65%,6.01%,-13.60%,48.19%,-119.03%,32.74%,38.49%
EPS in Rs,-0.46,0.22,-0.59,-1.00,-1.15,-1.53,-0.60,-0.94,-1.31,-0.79,-1.31,-0.63,-0.81
Raw PDF,,,,,,,,,,,,,
