Metric,Mar 2011,Jun 2011,Sep 2011,Dec 2011,Mar 2012,Jun 2012,Sep 2012,Dec 2012,Mar 2013,Jun 2013,Sep 2013,Dec 2013,Mar 2014
Sales,12.93,14.32,16.73,17.32,15.96,19.98,18.20,19.87,15.64,19.16,19.22,18.47,11.47
  └─ YOY Sales Growth %,-5.00%,6.71%,37.24%,37.90%,23.43%,39.53%,8.79%,14.72%,-2.01%,-4.10%,5.60%,-7.05%,-26.66%
Expenses,12.41,13.52,15.11,16.38,15.64,18.37,16.29,18.97,15.44,17.77,17.50,17.54,10.90
  └─ Employee Cost %,85%,88%,83%,85%,86%,83%,83%,88%,91%,84%,85%,84%,88%
Operating Profit,0.52,0.80,1.62,0.94,0.32,1.61,1.91,0.90,0.20,1.39,1.72,0.93,0.57
OPM %,4.02%,5.59%,9.68%,5.43%,2.01%,8.06%,10.49%,4.53%,1.28%,7.25%,8.95%,5.04%,4.97%
Other Income,0.09,0.03,0.15,0.21,0.65,0.30,-0.03,0.15,0.46,0.33,0.25,0.15,0.39
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.61,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00
  └─ Other income normal,0.09,0.03,0.15,0.21,0.04,0.30,-0.03,0.15,0.09,0.33,0.25,0.15,0.39
Interest,0.05,0.03,0.02,0.02,0.05,0.01,0.04,0.02,-0.01,0.02,0.02,0.02,0.02
Depreciation,0.07,0.08,0.09,0.09,0.17,0.09,0.08,0.09,0.36,0.12,0.12,0.12,0.06
Profit before tax,0.49,0.72,1.66,1.04,0.75,1.81,1.76,0.94,0.31,1.58,1.83,0.94,0.88
Tax %,51.02%,30.56%,28.92%,19.23%,-12.00%,24.86%,19.89%,57.45%,100.00%,25.95%,31.15%,42.55%,86.36%
Net Profit,0.24,0.50,1.18,0.84,0.84,1.36,1.41,0.40,0.00,1.17,1.26,0.55,0.12
  └─ Minority share,-0.05,-0.15,-0.28,-0.10,0.14,-0.24,-0.39,-0.08,0.18,-0.24,-0.30,-0.05,0.01
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.61,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00
  └─ Profit excl Excep,0.24,0.50,1.18,0.84,0.23,1.36,1.41,0.40,-0.06,1.17,1.26,0.55,0.12
  └─ Profit for PE,0.19,0.35,0.90,0.74,0.37,1.12,1.02,0.32,0.12,0.93,0.96,0.50,0.13
  └─ Profit for EPS,0.19,0.35,0.90,0.74,0.98,1.12,1.02,0.32,0.18,0.93,0.96,0.50,0.13
  └─ YOY Profit Growth %,137.50%,25.00%,1600.00%,562.50%,94.74%,220.00%,13.33%,-56.76%,-67.57%,-16.96%,-5.88%,56.25%,8.33%
EPS in Rs,0.17,0.32,0.83,0.68,0.90,1.03,0.94,0.29,0.17,0.85,0.88,0.46,0.12
Raw PDF,,,,,,,,,,,,,
