Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,556.37,614.54,614.73,600.25,562.28,616.33,618.01,653.72,603.14,657.63,641.85,670.72,655.36
  └─ YOY Sales Growth %,22.26%,14.24%,7.39%,-1.83%,1.06%,0.29%,0.53%,8.91%,7.27%,6.70%,3.86%,2.60%,8.66%
Expenses,467.70,510.38,516.51,508.23,487.35,537.71,541.99,565.58,526.10,572.31,574.70,573.21,568.49
  └─ Material Cost %,28.07%,29.43%,29.89%,29.72%,29.83%,29.22%,30.32%,29.92%,30.01%,28.39%,27.56%,32.54%,31.89%
  └─ Employee Cost %,16.64%,13.02%,13.51%,13.69%,14.82%,14.00%,14.69%,14.63%,14.45%,14.25%,15.99%,15.31%,15.11%
Operating Profit,88.67,104.16,98.22,92.02,74.93,78.62,76.02,88.14,77.04,85.32,67.15,97.51,86.87
OPM %,15.94%,16.95%,15.98%,15.33%,13.33%,12.76%,12.30%,13.48%,12.77%,12.97%,10.46%,14.54%,13.26%
Other Income,5.59,5.28,3.30,4.70,5.18,5.11,6.47,2.94,9.95,6.80,63.50,-2.27,6.49
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.81,-9.69,0.00
  └─ Other income normal,5.59,5.28,3.30,4.70,5.18,5.11,6.47,2.94,9.95,6.80,10.69,7.42,6.49
Interest,25.33,26.01,27.38,28.12,28.21,29.83,31.57,32.92,32.82,35.43,36.29,36.98,36.79
Depreciation,41.20,42.85,43.94,45.50,49.94,49.38,50.21,51.67,52.84,55.03,57.40,56.24,57.53
Profit before tax,27.73,40.58,30.20,23.10,1.96,4.52,0.71,6.49,1.33,1.66,36.96,2.02,-0.96
Tax %,27.55%,28.98%,25.96%,25.32%,60.71%,27.88%,49.30%,-8.01%,-14.29%,25.90%,25.00%,49.01%,-346.88%
Net Profit,20.09,28.83,22.37,17.24,0.76,3.25,0.36,7.01,1.52,1.23,27.71,1.02,2.38
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,42,-2,0
  └─ Profit excl Excep,20,29,22,17,1,3,0,7,2,1,-14,3,2
  └─ Profit for PE,20,29,22,17,1,3,0,7,2,1,-14,3,2
  └─ Profit for EPS,20,29,22,17,1,3,0,7,2,1,28,1,2
  └─ YOY Profit Growth %,31%,22%,-29%,-53%,-96%,-89%,-98%,-59%,100%,-62%,-4078%,-63%,57%
EPS in Rs,1.29,1.85,1.43,1.11,0.05,0.21,0.02,0.45,0.10,0.08,1.78,0.07,0.15
Raw PDF,,,,,,,,,,,,,
