Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,111.17,87.62,83.86,93.62,115.36,98.27,93.05,87.70,82.89,59.85,83.98,75.15,104.04
  └─ YOY Sales Growth %,-17.35%,-26.88%,-17.74%,-3.98%,3.77%,12.15%,10.96%,-6.32%,-28.15%,-39.10%,-9.75%,-14.31%,25.52%
Expenses,108.13,81.99,75.87,86.34,108.20,92.09,86.44,79.62,74.36,53.99,76.77,68.62,91.01
  └─ Material Cost %,89%,84%,80%,83%,84%,84%,80%,80%,78%,76%,80%,79%,77%
  └─ Employee Cost %,2%,2%,3%,2%,2%,2%,2%,2%,2%,3%,2%,2%,2%
Operating Profit,3.04,5.63,7.99,7.28,7.16,6.18,6.61,8.08,8.53,5.86,7.21,6.53,13.03
OPM %,2.73%,6.43%,9.53%,7.78%,6.21%,6.29%,7.10%,9.21%,10.29%,9.79%,8.59%,8.69%,12.52%
Other Income,0.79,0.74,1.09,1.09,1.67,1.04,0.88,0.74,0.43,0.99,0.33,0.70,0.73
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.07,-0.22,-0.25,-0.05,0.00,-0.01,-0.01
  └─ Other income normal,0.79,0.74,1.09,1.09,1.67,1.04,0.81,0.96,0.68,1.04,0.33,0.71,0.74
Interest,0.48,0.19,0.25,0.19,0.44,0.07,0.23,0.30,0.39,0.21,0.51,0.31,0.44
Depreciation,0.79,0.76,0.73,0.77,0.75,0.78,0.79,0.79,0.78,0.90,0.95,0.99,1.04
Profit before tax,2.56,5.42,8.10,7.41,7.64,6.37,6.47,7.73,7.79,5.74,6.08,5.93,12.28
Tax %,29.30%,25.28%,25.43%,26.59%,25.52%,25.90%,27.20%,26.13%,25.29%,27.00%,27.30%,25.97%,23.45%
Net Profit,1.81,4.05,6.04,5.44,5.70,4.72,4.71,5.70,5.81,4.19,4.43,4.40,9.41
  └─ Exceptional items AT,0,0,0,0,0,0,0,-0,-0,-0,0,-0,-0
  └─ Profit excl Excep,2,4,6,5,6,5,5,6,6,4,4,4,9
  └─ Profit for PE,2,4,6,5,6,5,5,6,6,4,4,4,9
  └─ Profit for EPS,2,4,6,5,6,5,5,6,6,4,4,4,9
  └─ YOY Profit Growth %,-68%,-5%,290%,1915%,215%,17%,-23%,9%,5%,-10%,-5%,-26%,57%
EPS in Rs,0.35,0.79,1.18,1.07,1.12,0.93,0.92,1.12,1.14,0.82,0.87,0.86,1.85
Raw PDF,,,,,,,,,,,,,
