Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,92.32,110.74,78.88,72.68,85.17,86.44,106.29,168.42,193.95,156.73,148.43,131.12,182.48
  └─ YOY Sales Growth %,,,60.39%,-14.30%,-7.74%,-21.94%,34.75%,131.73%,127.72%,81.32%,39.65%,-22.15%,-5.91%
Expenses,91.48,108.81,77.71,71.20,84.13,85.04,104.44,165.39,190.54,153.82,144.76,127.77,178.20
  └─ Material Cost %,97%,97%,96%,95%,97%,97%,97%,97%,97%,97%,96%,96%,96%
  └─ Employee Cost %,1%,0%,1%,1%,1%,1%,1%,1%,0%,1%,1%,1%,1%
Operating Profit,0.84,1.93,1.17,1.48,1.04,1.40,1.85,3.03,3.41,2.91,3.67,3.35,4.28
OPM %,0.91%,1.74%,1.48%,2.04%,1.22%,1.62%,1.74%,1.80%,1.76%,1.86%,2.47%,2.55%,2.35%
Other Income,0.19,0.03,0.06,0.15,0.61,0.15,0.10,0.28,0.44,0.35,1.70,1.77,1.15
  └─ Other income normal,0.19,0.03,0.06,0.15,0.61,0.15,0.10,0.28,0.44,0.35,1.70,1.77,1.15
Interest,0.26,0.55,0.77,0.77,0.84,0.93,1.01,0.75,1.55,1.65,1.98,2.06,2.51
Depreciation,0.13,0.12,0.13,0.14,0.41,0.30,0.17,0.18,0.22,0.25,0.52,0.51,0.51
Profit before tax,0.64,1.29,0.33,0.72,0.40,0.32,0.77,2.38,2.08,1.36,2.87,2.55,2.41
Tax %,31.25%,29.46%,33.33%,18.06%,70.00%,68.75%,5.19%,25.63%,23.56%,69.12%,-3.14%,23.14%,18.67%
Net Profit,0.44,0.91,0.22,0.59,0.11,0.11,0.73,1.77,1.59,0.42,2.97,1.95,1.96
  └─ Minority share,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.19,-0.11,-0.07,-0.17,-0.19,-0.10
  └─ Profit excl Excep,0.44,0.91,0.22,0.59,0.11,0.11,0.73,1.77,1.59,0.42,2.97,1.95,1.96
  └─ Profit for PE,0.44,0.91,0.22,0.59,0.11,0.11,0.73,1.58,1.48,0.35,2.80,1.76,1.86
  └─ Profit for EPS,0.44,0.91,0.22,0.59,0.11,0.11,0.73,1.58,1.48,0.35,2.80,1.76,1.86
  └─ YOY Profit Growth %,,,-21.43%,63.89%,-75.00%,-87.91%,231.82%,167.80%,1245.45%,218.18%,283.56%,11.39%,25.68%
EPS in Rs,0.27,0.55,0.13,0.36,0.07,0.07,0.42,0.92,0.86,0.20,1.62,1.02,1.08
Raw PDF,,,,,,,,,,,,,
