Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,11364,12498,13382,14164,14926,16100,17091,18035,18294,19524,20179,21013,21606
  └─ YOY Sales Growth %,31.74%,34.61%,34.22%,31.30%,31.35%,28.82%,27.72%,27.33%,22.57%,21.27%,18.06%,16.51%,18.10%
Interest,3592,4103,4537,4868,5217,5684,6149,6386,6551,6918,7011,7339,7398
Expenses,3382,3693,3931,4229,4420,4956,5338,5691,5865,5992,6307,7737,6553
  └─ Employee Cost %,11.90%,11.98%,11.86%,11.73%,11.05%,11.02%,10.74%,10.84%,10.62%,10.77%,10.68%,10.71%,11.44%
Financing Profit,4390,4703,4914,5066,5289,5460,5604,5958,5879,6614,6861,5937,7654
Financing Margin %,39%,38%,37%,36%,35%,34%,33%,33%,32%,34%,34%,28%,35%
Other Income,5,5,2,5,9,5,7,26,21,5,5,-262,11
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-265.22,0.00
  └─ Other income normal,5.14,4.67,2.30,5.02,8.78,4.78,7.38,26.23,20.71,4.60,5.16,2.90,10.92
Depreciation,134,156,159,176,193,200,210,219,252,251,258,244,256
Profit before tax,4261,4551,4758,4896,5105,5265,5401,5765,5647,6368,6608,5431,7410
Tax %,26%,24%,25%,26%,25%,26%,26%,25%,20%,25%,25%,25%,25%
Net Profit,3158,3437,3551,3639,3825,3912,4014,4308,4546,4765,4948,4066,5553
  └─ Minority share,0,0,0,0,0,0,-14,-62,-66,-66,-72,-88,-89
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-181,0
  └─ Profit excl Excep,3158,3437,3551,3639,3825,3912,4014,4308,4546,4765,4948,4247,5553
  └─ Profit for PE,3158,3437,3551,3639,3825,3912,4000,4247,4480,4700,4875,4155,5465
  └─ Profit for EPS,3158,3437,3551,3639,3825,3912,4000,4247,4480,4700,4875,3978,5465
  └─ YOY Profit Growth %,31%,32%,28%,22%,21%,14%,13%,17%,17%,20%,22%,-2%,22%
EPS in Rs,5.22,5.67,5.86,5.89,6.18,6.32,6.46,6.86,7.21,7.56,7.84,6.39,8.78
Gross NPA %,0.94%,0.87%,0.91%,0.95%,0.85%,0.86%,1.06%,1.12%,0.96%,1.03%,1.24%,1.21%,1.01%
Net NPA %,0.34%,0.31%,0.31%,0.37%,0.37%,0.38%,0.46%,0.48%,0.44%,0.50%,0.60%,0.47%,0.41%
Raw PDF,,,,,,,,,,,,,
