Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,10,7,8,8,30,17,31,22,11,55,63,60,61
  └─ YOY Sales Growth %,269%,-30%,-39%,-44%,190%,147%,278%,188%,-64%,224%,105%,176%,458%
Expenses,10,6,6,7,30,16,29,20,16,49,52,48,67
  └─ Material Cost %,68%,59%,-1%,31%,88%,61%,74%,62%,24%,6%,2%,2%,19%
  └─ Employee Cost %,7%,10%,20%,23%,2%,10%,6%,9%,18%,61%,60%,58%,62%
Operating Profit,0,1,2,0,-0,1,1,1,-5,7,11,12,-6
OPM %,5%,9%,31%,5%,-0%,8%,5%,6%,-44%,12%,17%,20%,-10%
Other Income,2,1,2,3,8,6,3,4,6,22,6,2,191
  └─ Exceptional items,0,0,0,0,0,0,0,0,0,0,0,-4,182
  └─ Other income normal,2,1,2,3,8,6,3,4,6,22,6,6,9
Interest,0,0,1,1,1,2,2,1,2,1,2,1,2
Depreciation,1,1,1,1,0,1,1,1,1,4,4,4,4
Profit before tax,1,1,2,1,6,5,1,3,-2,24,11,9,179
Tax %,360%,0%,-31%,1%,22%,0%,54%,-79%,108%,15%,18%,23%,-1%
Net Profit,-2,1,3,1,5,5,1,5,-4,20,9,7,180
  └─ Minority share,-0,-0,-1,-0,0,-0,-0,-0,1,0,-0,-0,17
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-3,179
  └─ Profit excl Excep,-2,1,3,1,5,5,1,5,-4,20,9,9,1
  └─ Profit for PE,-2,0,3,1,5,5,0,5,-4,20,8,9,18
  └─ Profit for EPS,-2,0,3,1,5,5,0,5,-4,20,8,7,197
  └─ YOY Profit Growth %,-4040%,431%,916%,-94%,346%,960%,-83%,894%,-175%,343%,1921%,81%,587%
EPS in Rs,-0.20,0.04,0.22,0.04,0.44,0.39,0.04,0.44,-0.31,1.65,0.65,0.51,15.12
Raw PDF,,,,,,,,,,,,,
