Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,77,77,73,71,81,50,16,13,12,5,0,0,0
  └─ YOY Sales Growth %,-86%,-73%,-75%,-77%,6%,-35%,-78%,-81%,-85%,-90%,-100%,-100%,-100%
Expenses,170,78,75,71,93,100,78,69,428,54,49,51,62
  └─ Material Cost %,0.29%,99.51%,100.90%,99.80%,112.86%,99.78%,96.54%,95.02%,90.70%,98.81%,,,
  └─ Employee Cost %,2.30%,0.49%,0.11%,0.27%,0.30%,0.14%,0.43%,0.74%,0.97%,1.79%,,,
Operating Profit,-94,-1,-2,-0,-12,-50,-62,-55,-416,-49,-49,-51,-62
OPM %,-122%,-1%,-2%,-0%,-15%,-100%,-382%,-410%,-3360%,-968%,,,
Other Income,0,0,0,0,-103,0,0,0,-289,0,0,0,362
  └─ Exceptional items,0,0,0,0,-103,0,0,0,-290,0,0,0,362
  └─ Other income normal,0,0,0,0,0,0,0,0,1,0,0,0,0
Interest,49,52,43,33,74,43,0,0,-41,0,-1,0,0
Depreciation,27,14,14,14,70,14,2,2,88,2,2,2,101
Profit before tax,-170,-67,-59,-48,-259,-107,-64,-57,-752,-51,-51,-53,199
Tax %,1%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,-1%
Net Profit,-171,-67,-59,-48,-259,-107,-64,-57,-752,-51,-51,-53,200
  └─ Minority share,13,7,4,4,57,0,0,0,-10,0,0,0,22
  └─ Exceptional items AT,0,0,0,0,-103,0,0,0,-290,0,0,0,362
  └─ Profit excl Excep,-171,-67,-59,-48,-156,-107,-64,-57,-462,-51,-51,-53,-162
  └─ Profit for PE,-158,-59,-54,-43,-121,-107,-64,-57,-472,-51,-51,-53,-140
  └─ Profit for EPS,-158,-59,-54,-43,-201,-107,-64,-57,-762,-51,-51,-53,222
  └─ YOY Profit Growth %,-582%,-280%,-301%,-303%,24%,-81%,-17%,-32%,-290%,53%,20%,7%,70%
EPS in Rs,-12.51,-4.68,-4.31,-3.41,-15.93,-8.46,-5.03,-4.50,-60.24,-3.99,-4.01,-4.20,17.55
Raw PDF,,,,,,,,,,,,,
