Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,208,230,235,281,253,273,297,370,311,346,383,469,414
  └─ YOY Sales Growth %,30.80%,32.53%,32.35%,22.44%,21.66%,18.79%,26.32%,31.54%,23.29%,26.74%,29.03%,26.65%,32.99%
Expenses,182,196,198,237,217,230,255,313,265,301,336,408,364
  └─ Material Cost %,71%,70%,69%,70%,71%,70%,70%,71%,69%,71%,71%,71%,71%
  └─ Employee Cost %,7%,8%,7%,6%,8%,7%,7%,7%,7%,7%,7%,7%,8%
Operating Profit,26,34,37,45,36,43,42,57,46,45,48,61,50
OPM %,12%,15%,16%,16%,14%,16%,14%,15%,15%,13%,12%,13%,12%
Other Income,5,5,4,6,9,6,6,6,6,6,12,14,13
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.82,0.00
  └─ Other income normal,5.21,4.90,4.49,6.38,8.52,6.39,6.13,5.75,6.03,5.84,11.56,15.51,13.26
Interest,3,4,4,4,4,5,5,5,5,6,7,8,7
Depreciation,9,11,13,13,13,14,15,17,17,19,21,25,25
Profit before tax,18,24,25,34,28,31,29,41,30,26,32,42,31
Tax %,25%,25%,25%,26%,24%,26%,26%,27%,25%,27%,25%,27%,26%
Net Profit,13,18,19,26,21,23,21,29,23,19,24,31,23
  └─ Minority share,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,-0.76
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.27,0.00
  └─ Profit excl Excep,13.28,18.16,18.59,25.52,21.03,22.80,21.25,29.49,22.75,19.02,23.79,31.84,22.76
  └─ Profit for PE,13.28,18.16,18.59,25.52,21.03,22.80,21.25,29.49,22.75,19.02,23.79,31.69,22.00
  └─ Profit for EPS,13.28,18.16,18.59,25.52,21.03,22.80,21.25,29.49,22.75,19.02,23.79,30.43,22.00
  └─ YOY Profit Growth %,69.39%,41.88%,37.09%,23.52%,58.36%,25.55%,14.31%,15.56%,8.18%,-16.58%,11.95%,7.47%,-3.30%
EPS in Rs,5.21,7.12,7.29,9.52,7.85,8.51,7.93,11.00,8.49,7.11,8.89,11.37,8.22
Raw PDF,,,,,,,,,,,,,
