Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,634.66,668.10,720.06,618.73,653.04,464.98,480.59,531.71,787.52,550.16,537.53,822.00,898.33
  └─ YOY Sales Growth %,56.89%,167.15%,166.25%,42.21%,2.90%,-30.40%,-33.26%,-14.06%,20.59%,18.32%,11.85%,54.60%,14.07%
Expenses,542.25,568.48,605.09,504.33,577.60,363.16,407.89,431.11,658.76,420.21,421.84,668.50,739.07
  └─ Material Cost %,75%,74%,76%,72%,74%,65%,68%,66%,71%,60%,62%,69%,71%
  └─ Employee Cost %,4%,5%,4%,5%,5%,8%,8%,8%,5%,9%,9%,7%,7%
Operating Profit,92.41,99.62,114.97,114.40,75.44,101.82,72.70,100.60,128.76,129.95,115.69,153.50,159.26
OPM %,14.56%,14.91%,15.97%,18.49%,11.55%,21.90%,15.13%,18.92%,16.35%,23.62%,21.52%,18.67%,17.73%
Other Income,7.55,6.32,15.83,26.69,63.76,31.27,149.92,18.81,16.83,9.47,10.83,0.30,-19.79
  └─ Exceptional items,0.00,0.00,8.65,21.41,30.35,23.49,139.05,3.26,3.41,0.00,0.00,-10.29,-35.63
  └─ Other income normal,7.55,6.32,7.18,5.28,33.41,7.78,10.87,15.55,13.42,9.47,10.83,10.59,15.84
Interest,84.29,76.79,73.74,74.98,77.95,80.73,84.81,86.74,99.91,100.93,101.50,94.93,103.93
Depreciation,18.27,21.25,15.68,22.16,17.79,17.71,17.95,20.76,22.42,24.20,24.52,24.67,29.16
Profit before tax,-2.60,7.90,41.38,43.95,43.46,34.65,119.86,11.91,23.26,14.29,0.50,34.20,6.38
Tax %,265.00%,172.78%,39.56%,30.35%,5.78%,33.30%,5.46%,63.31%,82.89%,132.96%,3300.00%,45.61%,222.88%
Net Profit,-9.48,-5.74,25.02,30.60,40.95,23.12,113.31,4.37,3.99,-4.71,-15.99,18.60,-7.84
  └─ Minority share,-11,-9,-21,-17,-8,-13,33,-12,-34,-6,-2,-20,-10
  └─ Exceptional items AT,0,0,9,21,26,23,139,3,3,0,0,-6,-20
  └─ Profit excl Excep,-9,-6,16,9,15,-0,-26,1,1,-5,-16,24,12
  └─ Profit for PE,-20,-15,3,4,12,-0,7,-11,-33,-11,-18,4,2
  └─ Profit for EPS,-20,-15,4,14,33,10,146,-8,-30,-11,-18,-1,-18
  └─ YOY Profit Growth %,39%,62%,108%,112%,159%,99%,171%,-374%,-379%,-7114%,-346%,139%,107%
EPS in Rs,-7.81,-5.81,1.60,5.31,12.67,3.75,56.94,-3.10,-11.50,-4.33,-6.98,-0.49,-6.94
Raw PDF,,,,,,,,,,,,,
