Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2.39,2.91,3.18,2.90,2.95,3.45,3.32,1.25,3.50,1.88,1.90,2.07,2.79
  └─ YOY Sales Growth %,-23.15%,-2.02%,3.92%,-11.31%,23.43%,18.56%,4.40%,-56.90%,18.64%,-45.51%,-42.77%,65.60%,-20.29%
Expenses,3.92,4.08,4.64,3.41,4.04,3.92,3.98,2.90,4.23,2.75,2.56,2.36,3.59
  └─ Material Cost %,1%,1%,2%,1%,0%,1%,0%,0%,0%,1%,-1%,0%,0%
  └─ Employee Cost %,69%,54%,53%,57%,59%,51%,48%,122%,49%,83%,84%,70%,62%
Operating Profit,-1.53,-1.17,-1.46,-0.51,-1.09,-0.47,-0.66,-1.65,-0.73,-0.87,-0.66,-0.29,-0.80
OPM %,-64.02%,-40.21%,-45.91%,-17.59%,-36.95%,-13.62%,-19.88%,-132.00%,-20.86%,-46.28%,-34.74%,-14.01%,-28.67%
Other Income,3.46,0.01,0.04,34.27,1.66,0.79,1.08,0.90,0.87,1.20,1.20,0.19,1.20
  └─ Exceptional items,0.00,0.00,0.00,34.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,3.46,0.01,0.04,0.01,1.66,0.79,1.08,0.90,0.87,1.20,1.20,0.19,1.20
Interest,0.10,0.10,0.17,-0.04,0.39,0.09,0.35,0.06,-0.38,0.01,0.03,0.03,0.04
Depreciation,0.13,0.17,0.11,0.23,0.21,0.14,0.11,0.28,-0.11,0.09,0.10,0.13,0.22
Profit before tax,1.70,-1.43,-1.70,33.57,-0.03,0.09,-0.04,-1.09,0.63,0.23,0.41,-0.26,0.14
Tax %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.79%,0.00%,0.00%,0.00%,-7.14%
Net Profit,1.70,-1.43,-1.70,33.57,-0.03,0.09,-0.05,-1.09,0.31,0.22,0.41,-0.26,0.14
  └─ Exceptional items AT,0,0,0,34,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,2,-1,-2,-1,-0,0,-0,-1,0,0,0,-0,0
  └─ Profit for PE,2,-1,-2,-1,-0,0,-0,-1,0,0,0,-0,0
  └─ Profit for EPS,2,-1,-2,34,-0,0,-0,-1,0,0,0,-0,0
  └─ YOY Profit Growth %,374%,-35%,-67%,50%,-102%,106%,97%,-58%,1133%,144%,920%,76%,-55%
EPS in Rs,1.41,-1.19,-1.41,27.93,-0.02,0.07,-0.04,-0.91,0.26,0.18,0.34,-0.22,0.12
Raw PDF,,,,,,,,,,,,,
