Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1.24,0.86,0.70,0.49,0.24,0.13,0.23,0.47,0.15,0.00,3.58,0.47,15.24
  └─ YOY Sales Growth %,-87%,-85%,-93%,-91%,-81%,-85%,-67%,-4%,-38%,-100%,1457%,0%,10060%
Expenses,2.77,1.54,1.01,1.33,0.66,0.38,0.41,0.53,0.84,1.80,2.47,-0.73,11.55
  └─ Material Cost %,133%,59%,7%,24%,42%,8%,0%,15%,0%,,0%,-432%,63%
  └─ Employee Cost %,38%,66%,77%,122%,33%,31%,17%,9%,47%,,5%,68%,1%
Operating Profit,-1.53,-0.68,-0.31,-0.84,-0.42,-0.25,-0.18,-0.06,-0.69,-1.80,1.11,1.20,3.69
OPM %,-123.39%,-79.07%,-44.29%,-171.43%,-175.00%,-192.31%,-78.26%,-12.77%,-460.00%,,31.01%,255.32%,24.21%
Other Income,0.01,0.22,0.01,0.42,0.17,0.04,0.16,0.00,0.01,0.01,1.67,0.06,0.00
  └─ Other income normal,0.01,0.22,0.01,0.42,0.17,0.04,0.16,0.00,0.01,0.01,1.67,0.06,0.00
Interest,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.99
Depreciation,0.96,2.09,2.09,2.09,2.08,1.35,1.35,1.35,1.35,1.15,1.19,1.17,1.30
Profit before tax,-2.53,-2.55,-2.39,-2.51,-2.33,-1.56,-1.37,-1.41,-2.03,-2.94,1.59,0.00,1.40
Tax %,150.20%,-5.49%,-5.86%,-5.58%,-6.01%,1.28%,1.46%,1.42%,0.99%,1.02%,1.89%,,-20.71%
Net Profit,-6.32,-2.41,-2.24,-2.37,-2.19,-1.58,-1.39,-1.43,-2.05,-2.97,1.56,-0.03,1.70
  └─ Profit excl Excep,-6,-2,-2,-2,-2,-2,-1,-1,-2,-3,2,-0,2
  └─ Profit for PE,-6,-2,-2,-2,-2,-2,-1,-1,-2,-3,2,-0,2
  └─ Profit for EPS,-6,-2,-2,-2,-2,-2,-1,-1,-2,-3,2,-0,2
  └─ YOY Profit Growth %,81%,42%,23%,38%,65%,34%,38%,40%,6%,-88%,212%,98%,183%
EPS in Rs,-4.03,-1.54,-1.43,-1.51,-1.40,-1.01,-0.89,-0.91,-1.31,-1.89,1.00,-0.03,1.62
Raw PDF,,,,,,,,,,,,,
