Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,14.76,11.58,9.26,12.85,11.76,10.13,12.04,12.21,12.29,12.51,13.11,13.51,14.20
  └─ YOY Sales Growth %,-3.59%,2.84%,-26.91%,-5.10%,-20.33%,-12.52%,30.02%,-4.98%,4.51%,23.49%,8.89%,10.65%,15.54%
Expenses,7.63,7.09,4.40,6.48,6.39,5.77,6.45,6.67,7.27,7.03,7.69,8.02,9.75
  └─ Material Cost %,8.60%,15.11%,1.08%,7.63%,8.59%,16.58%,12.29%,15.23%,6.27%,11.99%,16.02%,15.99%,16.69%
  └─ Employee Cost %,23.37%,26.08%,21.92%,22.96%,22.79%,23.10%,28.57%,26.37%,25.55%,25.58%,31.12%,32.05%,34.37%
Operating Profit,7.13,4.49,4.86,6.37,5.37,4.36,5.59,5.54,5.02,5.48,5.42,5.49,4.45
OPM %,48.31%,38.77%,52.48%,49.57%,45.66%,43.04%,46.43%,45.37%,40.85%,43.80%,41.34%,40.64%,31.34%
Other Income,0.02,0.00,0.00,0.03,0.01,0.01,4.63,0.01,0.15,0.14,0.13,0.14,0.03
  └─ Other income normal,0.02,0.00,0.00,0.03,0.01,0.01,4.63,0.01,0.15,0.14,0.13,0.14,0.03
Interest,2.01,1.95,2.09,2.22,1.52,1.92,2.06,1.84,1.68,1.50,1.47,1.40,1.48
Depreciation,2.26,2.29,2.30,2.28,2.43,2.23,2.29,2.25,2.25,2.64,2.57,2.66,2.75
Profit before tax,2.88,0.25,0.47,1.90,1.43,0.22,5.87,1.46,1.24,1.48,1.51,1.57,0.25
Tax %,28.47%,44.00%,29.79%,31.05%,48.95%,27.27%,10.73%,43.84%,14.52%,9.46%,42.38%,20.38%,2164.00%
Net Profit,2.06,0.14,0.33,1.32,0.74,0.17,5.23,0.82,1.06,1.34,0.87,1.25,-5.16
  └─ Profit excl Excep,2,0,0,1,1,0,5,1,1,1,1,1,-5
  └─ Profit for PE,2,0,0,1,1,0,5,1,1,1,1,1,-5
  └─ Profit for EPS,2,0,0,1,1,0,5,1,1,1,1,1,-5
  └─ YOY Profit Growth %,399%,-56%,175%,780%,-64%,21%,1485%,-38%,43%,688%,-83%,52%,-587%
EPS in Rs,1.38,0.09,0.22,0.89,0.50,0.11,3.51,0.51,0.62,0.67,0.39,0.57,-2.33
Raw PDF,,,,,,,,,,,,,
