Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,9765,10184,9797,9127,9454,9430,9777,9907,10198,10207,10893,10518,11337
  └─ YOY Sales Growth %,0.40%,25.44%,11.96%,0.72%,-3.19%,-7.41%,-0.21%,8.54%,7.87%,8.24%,11.41%,6.16%,11.17%
Expenses,8621,8992,8566,7881,8419,8219,8590,8714,9165,8911,9519,9110,9882
  └─ Material Cost %,69%,70%,71%,67%,69%,67%,70%,68%,69%,66%,67%,66%,67%
  └─ Employee Cost %,1%,2%,1%,2%,2%,2%,2%,2%,2%,2%,2%,2%,2%
Operating Profit,1144,1192,1231,1246,1035,1210,1186,1193,1033,1296,1374,1408,1455
OPM %,12%,12%,13%,14%,11%,13%,12%,12%,10%,13%,13%,13%,13%
Other Income,78,76,140,52,53,51,47,99,87,69,107,77,84
  └─ Exceptional items,0,0,101,0,-2,0,0,0,-7,0,17,-30,-46
  └─ Other income normal,78,76,39,52,55,51,47,99,94,69,90,107,130
Interest,83,100,156,146,153,143,159,161,150,144,141,134,149
Depreciation,181,188,222,236,233,232,241,242,241,252,262,269,278
Profit before tax,957,981,993,917,702,886,834,890,729,969,1078,1082,1112
Tax %,25%,25%,23%,25%,29%,27%,27%,26%,19%,26%,25%,24%,25%
Net Profit,716,738,764,691,501,646,609,654,590,715,808,828,834
  └─ Minority share,50,8,10,1,0,2,2,1,1,-0,-1,1,9
  └─ Exceptional items AT,0,0,78,0,-1,0,0,0,-5,0,13,-23,-34
  └─ Profit excl Excep,716,738,686,691,502,646,609,654,595,715,795,850,868
  └─ Profit for PE,766,746,697,692,502,648,611,655,596,714,794,851,878
  └─ Profit for EPS,766,746,774,692,501,648,611,655,591,714,807,829,844
  └─ YOY Profit Growth %,-13%,50%,97%,39%,-34%,-13%,-12%,-5%,19%,10%,30%,30%,47%
EPS in Rs,9.30,9.06,9.40,8.41,6.08,7.87,7.42,7.95,7.17,8.67,9.79,10.05,10.23
Raw PDF,,,,,,,,,,,,,
