Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,3915,3627,3153,3604,4307,3621,3087,3181,4091,3636,3417,3506,4245
  └─ YOY Sales Growth %,15.83%,9.84%,6.13%,7.42%,10.01%,-0.17%,-2.09%,-11.74%,-5.02%,0.41%,10.69%,10.22%,3.76%
Expenses,3205,3014,2560,2825,3653,2952,2653,2670,3298,2753,2721,2904,3343
  └─ Material Cost %,19.16%,15.61%,16.90%,17.37%,22.71%,16.71%,14.42%,16.10%,18.72%,12.84%,14.78%,16.66%,18.42%
  └─ Employee Cost %,4.88%,6.12%,7.17%,6.13%,4.69%,6.30%,7.09%,7.01%,5.26%,6.24%,6.61%,6.39%,5.11%
Operating Profit,710,613,593,779,654,669,434,511,793,883,696,602,902
OPM %,18%,17%,19%,22%,15%,18%,14%,16%,19%,24%,20%,17%,21%
Other Income,424,54,80,60,120,-63,73,37,93,65,66,30,34
  └─ Exceptional items,-143.00,0.00,-1.00,0.00,0.00,-113.00,0.00,0.00,0.00,16.00,0.00,-32.00,-11.00
  └─ Other income normal,567.00,54.00,81.00,60.00,120.00,50.00,73.00,37.00,93.00,49.00,66.00,62.00,45.00
Interest,64,83,101,108,94,95,98,101,105,108,122,118,132
Depreciation,336,399,401,370,328,317,336,364,314,322,322,340,365
Profit before tax,734,185,171,361,352,194,73,83,467,518,318,174,439
Tax %,17%,22%,28%,26%,9%,25%,33%,20%,6%,24%,25%,26%,10%
Net Profit,609,144,123,266,320,145,49,66,439,395,239,128,394
  └─ Minority share,-20,-14,-5,-3,-5,-4,-3,-5,-4,-2,-3,-6,-7
  └─ Exceptional items AT,-115,0,-1,0,0,-84,0,0,0,12,0,-24,-8
  └─ Profit excl Excep,724,144,124,266,320,229,49,66,439,383,239,152,402
  └─ Profit for PE,700,130,119,263,315,223,46,61,435,381,236,144,395
  └─ Profit for EPS,589,130,118,263,315,141,46,61,435,393,236,122,387
  └─ YOY Profit Growth %,167%,-34%,117%,31%,-55%,72%,-61%,-77%,38%,71%,413%,137%,-9%
EPS in Rs,31.42,6.93,6.29,14.02,16.80,7.52,2.45,3.25,23.19,20.95,12.58,6.50,20.63
Raw PDF,,,,,,,,,,,,,
