Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,134,146,165,192,181,234,286,301,291,373,374,666,889
  └─ YOY Sales Growth %,26%,34%,30%,33%,35%,61%,73%,57%,61%,59%,31%,121%,205%
Expenses,134,136,195,212,79,102,106,108,131,132,132,172,224
  └─ Employee Cost %,17.51%,17.34%,16.58%,15.14%,16.95%,13.69%,11.44%,11.03%,15.88%,12.01%,11.97%,6.67%,5.18%
Operating Profit,-0,9,-30,-21,102,133,179,193,160,241,242,494,665
OPM %,-0%,6%,-18%,-11%,56%,57%,63%,64%,55%,65%,65%,74%,75%
Other Income,20,20,19,18,20,19,26,24,30,33,27,31,36
  └─ Other income normal,20.08,20.44,18.91,17.73,20.21,19.17,25.68,23.52,29.93,32.61,26.56,31.49,36.39
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,6,4,7,11,14,13,14,15,22,17,20,22,19
Profit before tax,14,25,-17,-14,108,138,191,202,168,256,249,503,682
Tax %,61%,23%,9%,-63%,19%,20%,20%,21%,20%,21%,21%,20%,22%
Net Profit,5,20,-19,-5,88,111,154,160,135,203,197,401,530
  └─ Profit excl Excep,5,20,-19,-5,88,111,154,160,135,203,197,401,530
  └─ Profit for PE,5,20,-19,-5,88,111,154,160,135,203,197,401,530
  └─ Profit for EPS,5,20,-19,-5,88,111,154,160,135,203,197,401,530
  └─ YOY Profit Growth %,-90%,-53%,-130%,-114%,1512%,464%,906%,3091%,54%,83%,29%,151%,291%
EPS in Rs,0.21,0.77,-0.75,-0.21,3.45,4.35,6.02,6.28,5.31,7.97,7.74,15.73,20.78
Raw PDF,,,,,,,,,,,,,
