Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,196.74,207.86,234.64,238.92,251.88,252.23,279.09,312.96,345.41,354.33,360.38,392.64,391.83
  └─ YOY Sales Growth %,,,,22.79%,28.03%,21.35%,18.94%,30.99%,37.13%,40.48%,29.13%,25.46%,13.44%
Expenses,182.48,191.03,215.77,219.33,232.06,232.36,257.57,290.23,319.74,329.15,334.52,365.19,371.94
  └─ Material Cost %,89%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,90%
  └─ Employee Cost %,2%,2%,2%,2%,3%,2%,3%,3%,3%,3%,3%,3%,4%
Operating Profit,14.26,16.83,18.87,19.59,19.82,19.87,21.52,22.73,25.67,25.18,25.86,27.45,19.89
OPM %,7.25%,8.10%,8.04%,8.20%,7.87%,7.88%,7.71%,7.26%,7.43%,7.11%,7.18%,6.99%,5.08%
Other Income,1.15,0.44,0.99,1.31,1.10,1.01,1.31,1.47,2.14,1.36,1.39,1.37,2.09
  └─ Other income normal,1.15,0.44,0.99,1.31,1.10,1.01,1.31,1.47,2.14,1.36,1.39,1.37,2.09
Interest,4.80,4.96,5.40,5.59,5.79,5.83,4.72,5.35,6.43,6.68,6.30,6.65,6.98
Depreciation,1.43,2.44,3.21,3.32,3.43,3.21,3.78,4.13,5.28,6.51,7.29,7.66,8.71
Profit before tax,9.18,9.87,11.25,11.99,11.70,11.84,14.33,14.72,16.10,13.35,13.66,14.51,6.29
Tax %,36.06%,27.76%,27.02%,27.94%,25.98%,27.03%,27.84%,30.91%,28.57%,32.88%,31.70%,33.63%,36.25%
Net Profit,5.87,7.14,8.21,8.64,8.65,8.64,10.33,10.16,11.50,8.95,9.33,9.63,4.01
  └─ Minority share,0,0,0,0,0,0,0,1,0,1,1,1,2
  └─ Profit excl Excep,6,7,8,9,9,9,10,10,12,9,9,10,4
  └─ Profit for PE,6,7,8,9,9,9,11,11,12,10,10,11,6
  └─ Profit for EPS,6,7,8,9,9,9,11,11,12,10,10,11,6
  └─ YOY Profit Growth %,,,,35%,49%,22%,28%,24%,36%,10%,-4%,-2%,-53%
EPS in Rs,2.40,2.95,3.39,3.56,3.58,3.59,3.74,3.83,4.23,3.39,3.54,3.71,1.96
Raw PDF,,,,,,,,,,,,,
