Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,480,386,392,296,401,254,294,390,500,486,731,512,636
  └─ YOY Sales Growth %,47.71%,12.44%,-0.16%,-24.62%,-16.45%,-34.21%,-25.04%,32.02%,24.73%,91.12%,148.81%,31.35%,27.12%
Expenses,363,285,285,216,308,201,214,266,356,362,596,385,498
  └─ Material Cost %,49%,42%,41%,34%,47%,40%,37%,40%,47%,50%,65%,53%,52%
  └─ Employee Cost %,3%,5%,5%,7%,4%,7%,6%,5%,4%,4%,2%,4%,5%
Operating Profit,117,101,107,79,93,53,80,124,144,124,136,127,137
OPM %,24%,26%,27%,27%,23%,21%,27%,32%,29%,26%,19%,25%,22%
Other Income,24,12,3,2,12,6,2,-4,6,5,8,2,3
  └─ Other income normal,24.26,12.37,3.46,2.38,12.04,6.07,1.93,-3.55,5.54,4.91,7.79,2.10,3.37
Interest,20,18,20,25,26,22,27,32,31,36,36,35,42
Depreciation,19,19,20,20,21,21,22,29,31,31,32,34,43
Profit before tax,103,77,71,36,58,16,34,59,88,63,76,60,56
Tax %,29%,32%,31%,28%,30%,25%,10%,9%,29%,23%,24%,-1%,0%
Net Profit,73,52,49,26,40,12,31,54,63,48,57,61,56
  └─ Minority share,-16,-14,-8,-8,-10,-8,-14,-26,-18,-14,-13,-12,-13
  └─ Profit excl Excep,73,52,49,26,40,12,31,54,63,48,57,61,56
  └─ Profit for PE,57,39,41,18,31,4,17,28,45,34,44,49,43
  └─ Profit for EPS,57,39,41,18,31,4,17,28,45,34,44,49,43
  └─ YOY Profit Growth %,23%,-3%,-2%,-57%,-45%,-90%,-59%,53%,44%,768%,166%,74%,-4%
EPS in Rs,5.27,3.59,3.78,1.68,2.82,0.36,1.52,2.56,4.05,3.10,3.90,4.31,3.75
Raw PDF,,,,,,,,,,,,,
