Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,3774,3423,3462,3954,3917,3433,3590,3821,4417,3942,4296,4173,4517
  └─ YOY Sales Growth %,56.67%,59.97%,49.26%,34.43%,3.79%,0.30%,3.70%,-3.35%,12.76%,14.83%,19.64%,9.20%,2.25%
Expenses,2817,2741,2745,3051,3004,2812,2905,3070,3339,3193,3460,3340,3496
  └─ Material Cost %,32.56%,35.34%,32.55%,31.16%,33.94%,34.45%,32.94%,35.57%,33.35%,35.65%,36.01%,32.09%,30.98%
  └─ Employee Cost %,15.09%,16.93%,17.98%,18.23%,18.93%,22.00%,21.99%,20.63%,18.36%,21.13%,20.67%,20.97%,20.19%
Operating Profit,957,681,717,903,913,620,685,752,1078,749,835,834,1020
OPM %,25%,20%,21%,23%,23%,18%,19%,20%,24%,19%,19%,20%,23%
Other Income,152,94,134,587,40,1166,58,53,57,80,81,-176,-28
  └─ Exceptional items,-3,0,-24,21,-9,32,26,18,20,0,-12,-293,-80
  └─ Other income normal,155,94,158,566,49,1134,32,35,37,80,93,117,52
Interest,249,233,248,267,227,236,226,223,212,277,272,210,232
Depreciation,364,358,389,414,407,405,420,425,436,455,473,515,513
Profit before tax,497,184,214,808,319,1146,98,156,487,97,171,-68,248
Tax %,17%,19%,19%,7%,30%,25%,72%,48%,6%,8%,22%,-24%,20%
Net Profit,414,149,173,753,223,862,27,81,459,89,133,-52,199
  └─ Minority share,-101,-48,-47,-93,-87,-202,-43,-56,-115,-58,-48,196,-73
  └─ Exceptional items AT,-2,0,-18,19,-5,24,7,5,19,0,-8,-226,1
  └─ Profit excl Excep,417,149,191,734,228,838,20,76,440,89,141,175,198
  └─ Profit for PE,315,101,139,643,139,641,-23,24,330,31,89,370,125
  └─ Profit for EPS,313,101,126,660,136,660,-16,25,344,31,84,144,126
  └─ YOY Profit Growth %,18%,-30%,175%,277%,-56%,532%,-117%,-96%,138%,-95%,486%,1470%,-62%
EPS in Rs,2.61,0.84,1.05,5.50,1.13,5.49,-0.13,0.21,2.87,0.23,0.63,1.08,0.78
Raw PDF,,,,,,,,,,,,,
