Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,242,243,263,273,291,289,335,333,337,353,394,365,388
  └─ YOY Sales Growth %,,21.27%,18.93%,19.36%,20.26%,18.65%,27.31%,22.08%,15.54%,22.31%,17.48%,9.78%,15.20%
Expenses,191,190,202,211,228,223,257,256,257,275,301,282,299
  └─ Material Cost %,18.02%,17.44%,17.54%,17.65%,18.11%,17.40%,19.68%,19.79%,20.02%,20.04%,18.74%,18.90%,19.01%
  └─ Employee Cost %,16.99%,18.55%,16.44%,18.37%,17.66%,17.77%,16.76%,17.50%,17.05%,17.49%,16.07%,17.42%,17.46%
Operating Profit,52,53,61,62,63,65,78,76,80,78,92,83,89
OPM %,21%,22%,23%,23%,22%,23%,23%,23%,24%,22%,23%,23%,23%
Other Income,1,4,3,8,10,7,7,7,7,13,11,3,11
  └─ Exceptional items,-2.20,-1.36,-0.77,-0.15,2.28,0.00,0.00,0.00,0.00,0.00,0.00,-6.40,1.51
  └─ Other income normal,3.48,5.01,3.97,8.06,8.07,6.91,7.41,7.21,6.88,12.82,11.27,9.13,9.15
Interest,11,12,12,1,1,1,1,3,6,8,8,8,9
Depreciation,10,11,11,11,10,11,14,14,18,21,21,22,23
Profit before tax,32,34,41,58,62,60,70,67,63,62,74,57,68
Tax %,51%,-60%,19%,25%,27%,26%,26%,22%,28%,29%,23%,25%,26%
Net Profit,16,54,34,44,45,45,52,52,45,44,57,42,50
  └─ Minority share,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,0,-0
  └─ Exceptional items AT,-1,-1,-1,-0,2,0,0,0,0,0,0,-5,1
  └─ Profit excl Excep,17,55,34,44,44,45,52,52,45,44,57,47,49
  └─ Profit for PE,17,55,34,44,43,44,52,52,45,44,57,47,49
  └─ Profit for EPS,16,54,34,44,45,44,52,52,45,44,57,43,50
  └─ YOY Profit Growth %,,80%,26%,11621%,158%,-19%,51%,19%,4%,-1%,11%,-9%,9%
EPS in Rs,2.79,9.55,5.14,6.66,6.87,6.78,7.88,7.94,6.89,6.69,8.75,6.49,7.66
Raw PDF,,,,,,,,,,,,,
