Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,22.34,25.87,21.64,21.31,21.46,20.17,19.26,18.22,20.84,22.05,23.16,25.01,30.23
  └─ YOY Sales Growth %,-2.32%,5.85%,-12.92%,-1.39%,-3.94%,-22.03%,-11.00%,-14.50%,-2.89%,9.32%,20.25%,37.27%,45.06%
Expenses,21.28,23.46,18.84,19.72,19.34,19.08,17.93,17.48,18.31,18.53,18.94,21.63,29.63
  └─ Material Cost %,70%,65%,61%,61%,60%,64%,58%,62%,57%,54%,48%,55%,65%
  └─ Employee Cost %,13%,13%,13%,16%,13%,15%,18%,17%,15%,15%,15%,16%,17%
Operating Profit,1.06,2.41,2.80,1.59,2.12,1.09,1.33,0.74,2.53,3.52,4.22,3.38,0.60
OPM %,4.74%,9.32%,12.94%,7.46%,9.88%,5.40%,6.91%,4.06%,12.14%,15.96%,18.22%,13.51%,1.98%
Other Income,4.13,0.28,0.00,0.13,0.21,0.22,0.21,0.14,0.13,0.15,0.23,0.23,1.54
  └─ Other income normal,4.13,0.28,0.00,0.13,0.21,0.22,0.21,0.14,0.13,0.15,0.23,0.23,1.54
Interest,0.52,0.96,0.96,0.90,1.04,1.07,0.91,0.97,1.05,0.98,1.00,1.04,1.19
Depreciation,1.09,1.43,1.65,1.71,1.89,1.57,1.67,1.73,1.87,1.74,1.84,2.01,2.07
Profit before tax,3.58,0.30,0.19,-0.89,-0.60,-1.33,-1.04,-1.82,-0.26,0.95,1.61,0.56,-1.12
Tax %,20.67%,56.67%,-21.05%,10.11%,-216.67%,-27.07%,-21.15%,-28.57%,-100.00%,37.89%,28.57%,87.50%,-75.89%
Net Profit,2.83,0.14,0.23,-0.99,0.69,-0.98,-0.82,-1.30,0.00,0.59,1.15,0.07,-0.26
  └─ Minority share,0,0,0,0,-0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,3,0,0,-1,1,-1,-1,-1,0,1,1,0,-0
  └─ Profit for PE,3,0,1,-1,0,-1,-1,-1,0,1,1,0,0
  └─ Profit for EPS,3,0,1,-1,0,-1,-1,-1,0,1,1,0,0
  └─ YOY Profit Growth %,1186%,-79%,-15%,-282%,-87%,-311%,-185%,-45%,-79%,209%,335%,132%,50%
EPS in Rs,2.68,0.26,0.53,-0.62,0.33,-0.50,-0.46,-0.90,0.06,0.49,0.96,0.26,0.09
Raw PDF,,,,,,,,,,,,,
