Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,48.74,42.36,41.53,30.68,31.06,35.72,46.53,35.53,33.71,35.87,38.77,33.92,40.18
  └─ YOY Sales Growth %,,-12.39%,-41.52%,-40.71%,-36.27%,-15.68%,12.04%,15.81%,8.53%,0.42%,-16.68%,-4.53%,19.19%
Expenses,45.97,43.55,44.69,27.98,27.94,28.72,36.80,34.89,33.07,32.93,35.74,33.14,38.95
  └─ Material Cost %,82%,91%,91%,69%,70%,61%,62%,77%,81%,78%,76%,83%,84%
  └─ Employee Cost %,3%,5%,5%,8%,6%,6%,6%,6%,6%,6%,7%,6%,5%
Operating Profit,2.77,-1.19,-3.16,2.70,3.12,7.00,9.73,0.64,0.64,2.94,3.03,0.78,1.23
OPM %,5.68%,-2.81%,-7.61%,8.80%,10.05%,19.60%,20.91%,1.80%,1.90%,8.20%,7.82%,2.30%,3.06%
Other Income,0.72,0.66,-0.19,0.87,0.74,0.87,0.74,1.05,1.28,1.00,1.18,1.11,1.06
  └─ Exceptional items,0.00,0.00,-0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,0.72,0.66,0.46,0.87,0.74,0.87,0.74,1.05,1.28,1.00,1.18,1.11,1.06
Interest,0.08,0.03,0.03,0.02,0.02,0.03,0.07,0.02,0.02,0.07,0.68,0.40,0.20
Depreciation,0.76,0.70,0.71,0.71,0.68,0.72,0.93,0.94,0.96,0.92,0.97,0.98,1.00
Profit before tax,2.65,-1.26,-4.09,2.84,3.16,7.12,9.47,0.73,0.94,2.95,2.56,0.51,1.09
Tax %,32.45%,-9.52%,-21.27%,29.58%,32.28%,27.39%,26.08%,47.95%,29.79%,25.42%,26.56%,19.61%,34.86%
Net Profit,1.78,-1.14,-3.22,2.00,2.14,5.18,7.01,0.38,0.65,2.19,1.87,0.40,0.71
  └─ Minority share,0.38,0.27,0.16,0.19,0.20,0.13,0.15,0.17,0.06,0.00,0.00,0.00,0.00
  └─ Exceptional items AT,0.00,0.00,-0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Profit excl Excep,1.78,-1.14,-2.57,2.00,2.14,5.18,7.01,0.38,0.65,2.19,1.87,0.40,0.71
  └─ Profit for PE,2.16,-0.87,-2.44,2.19,2.34,5.31,7.16,0.55,0.71,2.19,1.87,0.40,0.71
  └─ Profit for EPS,2.16,-0.87,-3.06,2.19,2.34,5.31,7.16,0.55,0.71,2.19,1.87,0.40,0.71
  └─ YOY Profit Growth %,,-128.62%,-179.81%,-57.64%,8.33%,710.34%,393.17%,-74.89%,-69.66%,-58.76%,-73.88%,-27.27%,0.00%
EPS in Rs,4.97,-2.00,-7.04,5.04,5.39,12.22,16.48,1.27,1.63,5.04,4.30,0.92,1.63
Raw PDF,,,,,,,,,,,,,
