Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,2075,1900,2227,2143,2205,2207,2422,2017,2107,2400,2251,2158,1358
  └─ YOY Sales Growth %,-5.21%,-8.42%,-0.12%,-8.39%,6.23%,16.12%,8.77%,-5.89%,-4.41%,8.78%,-7.10%,6.99%,-35.58%
Interest,1342,1354,1350,1312,1291,1309,1238,1194,1050,1196,1286,1458,1679
Expenses,293,147,448,478,511,471,4852,389,603,724,528,260,3255
  └─ Employee Cost %,5.05%,8.79%,6.76%,7.08%,6.79%,6.93%,8.41%,8.95%,9.55%,7.67%,8.96%,4.80%,13.54%
Financing Profit,440,400,429,353,402,426,-3668,434,455,480,436,440,-3576
Financing Margin %,21%,21%,19%,16%,18%,19%,-151%,22%,22%,20%,19%,20%,-263%
Other Income,4,13,15,69,50,30,3,3,25,9,10,0,-6496
  └─ Exceptional items,2,-2,0,0,-1,0,0,0,0,0,0,0,-6499
  └─ Other income normal,2,15,15,69,51,30,3,3,25,9,10,0,4
Depreciation,22,19,23,23,21,19,20,20,25,21,21,21,25
Profit before tax,422,394,422,399,431,437,-3685,417,455,468,425,419,-10097
Tax %,38%,25%,29%,24%,26%,25%,-25%,28%,29%,29%,27%,25%,-20%
Net Profit,263,294,298,303,319,327,-2761,302,324,334,308,314,-8101
  └─ Exceptional items AT,2,-2,0,0,-1,0,0,0,0,0,0,0,-6499
  └─ Profit excl Excep,261,296,298,303,320,327,-2761,302,324,334,308,314,-1602
  └─ Profit for PE,261,296,298,303,320,327,-2761,302,324,334,308,314,-1602
  └─ Profit for EPS,263,294,298,303,319,327,-2761,302,324,334,308,314,-8101
  └─ YOY Profit Growth %,-15%,3%,3%,4%,23%,10%,-1026%,-0%,1%,2%,111%,4%,-594%
EPS in Rs,3.71,4.16,4.14,4.10,4.32,4.42,-38.12,4.08,3.91,4.04,3.72,3.79,-69.92
Gross NPA %,2.86%,2.87%,2.88%,2.85%,2.69%,2.68%,2.37%,,1.30%,1.50%,1.40%,,
Net NPA %,1.90%,1.69%,1.66%,1.71%,1.52%,1.52%,1.40%,,0.80%,0.80%,0.80%,,
Raw PDF,,,,,,,,,,,,,
