Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,340,282,274,482,490,493,477,472,449,435,418,430,485
  └─ YOY Sales Growth %,75.06%,36.80%,-8.82%,47.45%,43.94%,74.96%,73.72%,-2.12%,-8.33%,-11.63%,-12.24%,-8.80%,7.95%
Expenses,346,268,262,460,461,470,448,438,426,409,385,400,478
  └─ Material Cost %,82%,88%,82%,89%,80%,91%,87%,86%,86%,88%,85%,87%,90%
  └─ Employee Cost %,3%,5%,7%,4%,3%,3%,3%,3%,3%,3%,4%,4%,3%
Operating Profit,-5,13,13,22,29,23,29,34,23,27,34,30,7
OPM %,-2%,5%,5%,5%,6%,5%,6%,7%,5%,6%,8%,7%,1%
Other Income,34,4,3,3,15,5,5,1,10,3,2,3,32
  └─ Other income normal,34.11,3.71,2.83,2.85,15.29,5.05,5.47,0.82,9.64,3.20,2.23,2.93,32.15
Interest,2,1,2,2,3,7,8,8,7,5,5,6,7
Depreciation,4,4,4,4,6,6,7,6,4,6,6,8,5
Profit before tax,24,12,9,19,36,15,20,21,21,19,25,19,28
Tax %,27%,21%,42%,6%,33%,20%,31%,27%,-7%,23%,33%,37%,18%
Net Profit,17,9,5,18,24,12,14,15,22,15,17,12,22
  └─ Profit excl Excep,17.22,9.39,5.40,17.93,24.04,12.14,13.73,15.00,22.46,14.53,16.78,12.23,22.47
  └─ Profit for PE,17.22,9.39,5.40,17.93,24.04,12.14,13.73,15.00,22.46,14.53,16.78,12.23,22.47
  └─ Profit for EPS,17.22,9.39,5.40,17.93,24.04,12.14,13.73,15.00,22.46,14.53,16.78,12.23,22.47
  └─ YOY Profit Growth %,508.48%,88.55%,-23.94%,42.64%,39.61%,29.29%,154.26%,-16.34%,-6.57%,19.69%,22.21%,-18.47%,0.04%
EPS in Rs,2.01,1.09,0.63,2.09,2.80,1.41,1.60,1.75,2.57,1.67,1.90,1.38,2.53
Raw PDF,,,,,,,,,,,,,
