Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,10.19,10.38,12.19,11.68,13.55,13.63,14.37,11.45,8.37,11.58,12.61,15.37,14.85
  └─ YOY Sales Growth %,-2%,3%,22%,14%,33%,31%,18%,-2%,-38%,-15%,-12%,34%,77%
Expenses,8.74,9.06,10.02,10.01,12.78,11.49,11.62,11.65,9.19,10.58,11.21,13.37,13.39
  └─ Material Cost %,1.67%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
  └─ Employee Cost %,17.96%,18.30%,15.18%,16.61%,15.65%,16.29%,16.77%,26.99%,27.60%,19.86%,18.24%,15.35%,15.76%
Operating Profit,1.45,1.32,2.17,1.67,0.77,2.14,2.75,-0.20,-0.82,1.00,1.40,2.00,1.46
OPM %,14.23%,12.72%,17.80%,14.30%,5.68%,15.70%,19.14%,-1.75%,-9.80%,8.64%,11.10%,13.01%,9.83%
Other Income,1.49,2.04,2.37,2.57,2.68,2.86,2.89,2.65,1.92,1.95,2.15,2.37,2.45
  └─ Exceptional items,-0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,1.74,2.04,2.37,2.57,2.68,2.86,2.89,2.65,1.92,1.95,2.15,2.37,2.45
Interest,0.38,0.32,0.23,0.29,0.20,0.28,0.21,0.19,0.19,0.14,0.15,0.24,0.21
Depreciation,0.09,0.08,0.08,0.11,0.12,0.16,0.17,0.17,0.16,0.12,0.14,0.12,0.15
Profit before tax,2.47,2.96,4.23,3.84,3.13,4.56,5.26,2.09,0.75,2.69,3.26,4.01,3.55
Tax %,34.82%,25.34%,25.30%,25.26%,26.84%,23.68%,24.33%,25.84%,49.33%,46.10%,27.91%,25.19%,25.92%
Net Profit,1.61,2.21,3.16,2.87,2.30,3.49,3.98,1.55,0.37,1.45,2.34,3.00,2.62
  └─ Minority share,0,0,0,0,0,0,-0,-0,0,0,0,0,0
  └─ Exceptional items AT,-0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,2,2,3,3,2,3,4,2,0,1,2,3,3
  └─ Profit for PE,2,2,3,3,2,4,4,2,0,1,2,3,3
  └─ Profit for EPS,2,2,3,3,2,4,4,2,0,1,2,3,3
  └─ YOY Profit Growth %,62%,33%,46%,33%,30%,63%,25%,-47%,-83%,-60%,-41%,98%,592%
EPS in Rs,0.48,0.66,0.94,0.70,0.56,0.88,0.97,0.37,0.09,0.35,0.56,0.72,0.63
Raw PDF,,,,,,,,,,,,,
