Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,50,78,131,109,147,108,136,88,112,84,121,66,70
  └─ YOY Sales Growth %,-31.70%,83.00%,28.72%,96.03%,191.58%,38.18%,3.92%,-18.87%,-23.55%,-22.52%,-10.71%,-25.00%,-37.64%
Expenses,44,66,110,92,129,108,129,79,111,70,116,62,91
  └─ Material Cost %,50%,65%,68%,67%,76%,82%,79%,70%,81%,63%,77%,66%,101%
  └─ Employee Cost %,10%,4%,3%,4%,3%,3%,3%,5%,5%,5%,4%,7%,9%
Operating Profit,6,12,21,17,18,1,7,9,2,14,5,5,-21
OPM %,13%,16%,16%,16%,12%,1%,5%,10%,1%,16%,4%,7%,-30%
Other Income,-0,1,2,1,6,97,2,0,-19,-3,-3,-1,1
  └─ Exceptional items,-8.57,0.00,0.00,0.00,5.49,79.54,0.83,-0.98,-18.97,-3.42,-3.88,-1.04,-3.46
  └─ Other income normal,8.30,0.57,2.06,1.37,0.63,17.34,0.68,1.03,0.42,0.75,1.15,0.44,4.86
Interest,15,17,16,17,16,0,0,0,0,0,0,0,0
Depreciation,0,0,0,0,0,11,6,7,7,10,9,7,6
Profit before tax,-9,-5,7,1,7,86,2,2,-24,1,-7,-3,-26
Tax %,-21%,-11%,112%,700%,-174%,52%,391%,14%,-25%,150%,-3%,-34%,10%
Net Profit,-7,-4,-1,-7,20,42,-7,1,-18,-0,-7,-2,-29
  └─ Exceptional items AT,-9,0,0,0,5,39,-2,-1,-19,-3,-4,-1,-3
  └─ Profit excl Excep,1,-4,-1,-7,14,3,-4,2,1,2,-3,-1,-25
  └─ Profit for PE,1,-4,-1,-7,14,3,-4,2,1,2,-3,-1,-25
  └─ Profit for EPS,-7,-4,-1,-7,20,42,-7,1,-18,-0,-7,-2,-29
  └─ YOY Profit Growth %,161%,48%,-110%,-3%,935%,170%,-433%,132%,-94%,-26%,36%,-142%,-3236%
EPS in Rs,-1.03,-0.62,-0.12,-0.95,2.82,5.97,-0.97,0.19,-2.60,-0.04,-0.95,-0.28,-4.10
Raw PDF,,,,,,,,,,,,,
