Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2311,1933,2302,2324,2764,2184,2616,2529,3046,2158,2474,2635,3428
  └─ YOY Sales Growth %,16.01%,16.83%,10.95%,13.42%,19.60%,13.01%,13.60%,8.79%,10.23%,-1.23%,-5.42%,4.19%,12.53%
Expenses,2111,1801,2098,2137,2491,2044,2338,2340,2747,1933,2302,2380,3054
  └─ Material Cost %,55%,56%,56%,55%,57%,56%,55%,56%,56%,49%,53%,52%,53%
  └─ Employee Cost %,11%,13%,12%,13%,11%,13%,12%,13%,11%,15%,14%,14%,11%
Operating Profit,200,132,204,187,273,141,278,188,300,225,172,255,374
OPM %,9%,7%,9%,8%,10%,6%,11%,7%,10%,10%,7%,10%,11%
Other Income,58,2,66,185,55,84,60,32,78,66,85,121,56
  └─ Exceptional items,0,-51,0,126,0,0,0,0,0,0,0,59,2
  └─ Other income normal,58,53,66,58,55,84,60,32,78,66,85,63,54
Interest,14,13,20,27,28,27,29,29,31,30,32,34,42
Depreciation,29,29,33,36,50,36,42,35,45,49,51,53,54
Profit before tax,214,91,217,309,251,161,266,156,301,211,174,289,334
Tax %,27%,34%,27%,23%,25%,32%,26%,27%,32%,28%,31%,29%,27%
Net Profit,156,60,159,237,188,109,198,114,206,151,119,205,244
  └─ Minority share,-0,-1,-1,1,3,6,-1,2,0,1,0,-1,-0
  └─ Exceptional items AT,0,-33,0,97,0,0,0,0,0,0,0,41,2
  └─ Profit excl Excep,156,93,159,140,188,109,198,114,206,151,119,164,243
  └─ Profit for PE,156,91,158,142,190,116,197,116,206,152,120,163,242
  └─ Profit for EPS,156,59,158,238,190,116,197,116,206,152,120,204,244
  └─ YOY Profit Growth %,52%,55%,44%,12%,22%,27%,25%,-18%,8%,32%,-39%,41%,18%
EPS in Rs,13.09,4.94,13.24,20.00,15.97,9.72,16.54,9.73,17.27,12.79,10.04,17.14,20.50
Raw PDF,,,,,,,,,,,,,
