Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,9.21,7.30,11.00,10.07,14.03,12.96,14.81,15.34,29.53,11.24,21.67,13.58,14.73
  └─ YOY Sales Growth %,-2%,14%,57%,53%,52%,78%,35%,52%,110%,-13%,46%,-11%,-50%
Expenses,9.10,9.41,11.36,11.36,13.31,13.51,13.75,16.22,25.03,12.19,18.33,13.61,11.29
  └─ Employee Cost %,33.66%,50.82%,37.45%,41.91%,28.80%,44.37%,31.53%,28.68%,16.39%,46.71%,21.04%,32.77%,27.09%
Operating Profit,0.11,-2.11,-0.36,-1.29,0.72,-0.55,1.06,-0.88,4.50,-0.95,3.34,-0.03,3.44
OPM %,1.19%,-28.90%,-3.27%,-12.81%,5.13%,-4.24%,7.16%,-5.74%,15.24%,-8.45%,15.41%,-0.22%,23.35%
Other Income,0.72,0.77,1.32,1.06,1.54,1.24,1.55,1.32,1.12,1.54,1.27,1.04,0.80
  └─ Other income normal,0.72,0.77,1.32,1.06,1.54,1.24,1.55,1.32,1.12,1.54,1.27,1.04,0.80
Interest,2.86,2.75,2.93,3.79,1.64,2.16,2.56,2.50,2.80,2.44,2.47,2.35,2.28
Depreciation,0.39,0.39,0.38,0.40,0.45,0.51,0.50,0.51,0.56,0.60,0.60,0.60,0.63
Profit before tax,-2.42,-4.48,-2.35,-4.42,0.17,-1.98,-0.45,-2.57,2.26,-2.45,1.54,-1.94,1.33
Tax %,-42.15%,-2.23%,0.00%,0.45%,64.71%,-3.03%,-26.67%,-1.56%,10.62%,-1.63%,-1.30%,-1.55%,13.53%
Net Profit,-1.40,-4.39,-2.36,-4.44,0.07,-1.92,-0.33,-2.53,2.01,-2.41,1.57,-1.92,1.15
  └─ Minority share,0.02,0.23,0.04,0.20,-0.15,0.08,-0.01,0.10,-0.16,0.13,-0.12,0.07,-0.13
  └─ Profit excl Excep,-1.40,-4.39,-2.36,-4.44,0.07,-1.92,-0.33,-2.53,2.01,-2.41,1.57,-1.92,1.15
  └─ Profit for PE,-1.38,-4.16,-2.32,-4.24,-0.08,-1.84,-0.34,-2.43,1.85,-2.28,1.45,-1.85,1.02
  └─ Profit for EPS,-1.38,-4.16,-2.32,-4.24,-0.08,-1.84,-0.34,-2.43,1.85,-2.28,1.45,-1.85,1.02
  └─ YOY Profit Growth %,-178.41%,-48.57%,30.95%,-66.27%,94.20%,55.77%,85.34%,42.69%,2412.50%,-23.91%,526.47%,23.87%,-44.86%
EPS in Rs,-1.68,-5.07,-2.83,-5.14,-0.10,-2.23,-0.41,-2.95,2.24,-2.76,1.76,-2.24,1.24
Raw PDF,,,,,,,,,,,,,
