Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,218,236,236,232,241,564,567,586,647,1023,1002,1104,1145
  └─ YOY Sales Growth %,,72%,71%,19%,10%,139%,140%,153%,169%,81%,77%,88%,77%
Expenses,56,53,58,48,52,107,109,80,90,189,202,178,259
  └─ Employee Cost %,0.79%,0.83%,0.84%,1.64%,1.30%,0.69%,1.15%,1.30%,1.12%,0.79%,1.40%,1.02%,1.77%
Operating Profit,162,183,178,183,188,456,458,507,557,833,800,927,886
OPM %,74%,78%,75%,79%,78%,81%,81%,86%,86%,81%,80%,84%,77%
Other Income,6,5,5,5,16,8,11,15,17,9,12,12,14
  └─ Exceptional items,1.15,2.11,2.65,3.21,13.44,4.98,3.98,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,5.23,2.59,2.25,2.10,2.37,2.76,7.08,15.48,17.48,9.14,12.31,12.24,14.44
Interest,59,61,64,70,85,255,259,272,270,454,454,417,398
Depreciation,58,57,58,62,71,195,181,201,219,358,331,367,396
Profit before tax,51,70,61,56,48,14,28,49,86,31,27,155,107
Tax %,-24%,-19%,-22%,-28%,-36%,-370%,-162%,6%,-64%,-297%,-308%,-60%,-91%
Net Profit,63,83,74,72,66,64,74,46,141,121,112,247,205
  └─ Exceptional items AT,1,2,3,3,12,4,4,0,0,0,0,0,0
  └─ Profit excl Excep,62,81,71,69,54,60,71,46,141,121,112,247,205
  └─ Profit for PE,62,81,71,69,54,60,71,46,141,121,112,247,205
  └─ Profit for EPS,63,83,74,72,66,64,74,46,141,121,112,247,205
  └─ YOY Profit Growth %,,28%,17%,-2%,-14%,-26%,-1%,-33%,162%,103%,58%,438%,46%
EPS in Rs,0.87,1.14,1.02,0.99,0.50,0.49,0.57,0.35,0.73,0.63,0.58,1.28,1.06
Raw PDF,,,,,,,,,,,,,
