Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,570,593,638,608,620,628,649,649,681,740,772,814,890
  └─ YOY Sales Growth %,20.16%,22.43%,-6.78%,8.80%,8.87%,5.79%,1.69%,6.79%,9.81%,17.92%,18.98%,25.37%,30.67%
Expenses,165,167,183,162,178,184,181,179,197,190,197,188,207
  └─ Material Cost %,0.04%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%
  └─ Employee Cost %,1.16%,1.31%,1.20%,1.24%,1.09%,1.40%,1.14%,1.24%,0.89%,1.23%,1.02%,1.17%,1.15%
Operating Profit,405,426,455,446,442,444,468,470,484,550,575,626,683
OPM %,71%,72%,71%,73%,71%,71%,72%,72%,71%,74%,74%,77%,77%
Other Income,-134,8,2,3,-33,13,3,23,26,27,-20,21,25
  └─ Exceptional items,-136.80,0.00,0.00,0.00,-36.39,0.00,0.00,-2.39,-0.94,0.00,-44.76,0.00,0.00
  └─ Other income normal,2.60,8.31,2.16,2.75,3.86,13.49,3.27,25.12,26.69,26.58,24.37,20.80,24.94
Interest,98,107,115,116,119,126,130,144,156,203,204,209,220
Depreciation,92,93,98,98,94,97,98,106,104,115,118,122,124
Profit before tax,81,234,245,235,196,234,242,242,249,259,233,316,364
Tax %,142%,42%,39%,38%,35%,41%,44%,40%,61%,36%,46%,39%,43%
Net Profit,-34,137,150,147,127,138,135,145,96,167,127,192,209
  └─ Minority share,5,-9,-9,-9,-8,-9,-9,-9,-9,-10,-10,-12,-10
  └─ Exceptional items AT,-22,0,0,0,-24,0,0,-1,-0,0,-24,0,0
  └─ Profit excl Excep,-12,137,150,147,151,138,135,146,96,167,151,192,209
  └─ Profit for PE,-10,128,141,138,141,128,126,137,87,157,139,180,199
  └─ Profit for EPS,-29,128,141,138,119,128,126,136,87,157,116,180,199
  └─ YOY Profit Growth %,-110%,8%,80%,19%,1460%,1%,-11%,-1%,-38%,22%,11%,32%,128%
EPS in Rs,-0.49,2.15,2.38,2.33,2.00,2.16,2.12,2.29,1.43,2.57,1.91,2.96,3.06
Raw PDF,,,,,,,,,,,,,
