Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,5.15,2.25,5.43,7.53,14.89,3.19,3.33,3.50,8.30,3.20,3.08,4.47,4.91
  └─ YOY Sales Growth %,,-52.83%,-14.08%,-54.77%,189.13%,41.78%,-38.67%,-53.52%,-44.26%,0.31%,-7.51%,27.71%,-40.84%
Expenses,3.87,1.38,3.72,5.33,12.43,2.42,2.04,2.41,4.60,2.34,1.65,2.56,3.55
  └─ Material Cost %,33.40%,16.44%,11.05%,30.68%,46.21%,16.93%,13.21%,12.57%,4.22%,14.38%,13.96%,7.61%,10.18%
  └─ Employee Cost %,21.75%,19.11%,7.18%,4.52%,7.45%,18.50%,12.91%,17.14%,6.27%,10.94%,12.99%,8.28%,12.83%
Operating Profit,1.28,0.87,1.71,2.20,2.46,0.77,1.29,1.09,3.70,0.86,1.43,1.91,1.36
OPM %,24.85%,38.67%,31.49%,29.22%,16.52%,24.14%,38.74%,31.14%,44.58%,26.88%,46.43%,42.73%,27.70%
Other Income,0.07,0.17,0.04,0.07,0.73,0.33,0.50,0.35,0.35,0.21,0.28,0.41,0.17
  └─ Other income normal,0.07,0.17,0.04,0.07,0.73,0.33,0.50,0.35,0.35,0.21,0.28,0.41,0.17
Interest,0.37,0.25,0.31,0.34,0.65,0.39,0.38,0.42,0.38,0.36,0.34,0.11,0.63
Depreciation,0.14,0.17,0.15,0.19,0.48,0.29,0.26,0.26,0.26,0.27,0.27,0.50,0.01
Profit before tax,0.84,0.62,1.29,1.74,2.06,0.42,1.15,0.76,3.41,0.44,1.10,1.71,0.89
Tax %,22.62%,12.90%,34.11%,24.14%,7.28%,21.43%,24.35%,55.26%,26.69%,-63.64%,61.82%,18.71%,40.45%
Net Profit,0.66,0.55,0.85,1.31,1.91,0.33,0.87,0.33,2.50,0.72,0.42,1.38,0.52
  └─ Profit excl Excep,1,1,1,1,2,0,1,0,2,1,0,1,1
  └─ Profit for PE,1,1,1,1,2,0,1,0,2,1,0,1,1
  └─ Profit for EPS,1,1,1,1,2,0,1,0,2,1,0,1,1
  └─ YOY Profit Growth %,,293%,-40%,-29%,189%,-40%,2%,-75%,31%,118%,-52%,318%,-79%
EPS in Rs,0.62,0.52,0.80,1.23,1.79,0.31,0.82,0.30,2.26,0.65,0.38,1.25,0.47
Raw PDF,,,,,,,,,,,,,
