Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,23.15,24.92,23.48,22.57,25.32,25.92,27.15,23.87,31.54,31.55,26.59,29.50,33.92
  └─ YOY Sales Growth %,17.10%,15.32%,2.40%,8.56%,9.37%,4.01%,15.63%,5.76%,24.57%,21.72%,-2.06%,23.59%,7.55%
Expenses,20.63,20.70,19.88,19.75,21.83,22.00,23.41,20.51,27.30,26.96,23.33,28.52,24.91
  └─ Material Cost %,64.28%,57.54%,56.09%,56.67%,57.19%,57.48%,57.72%,52.66%,56.63%,56.16%,51.82%,69.97%,46.76%
  └─ Employee Cost %,7.08%,8.31%,9.63%,11.17%,11.73%,12.11%,12.19%,14.37%,11.03%,11.60%,13.16%,9.19%,7.46%
Operating Profit,2.52,4.22,3.60,2.82,3.49,3.92,3.74,3.36,4.24,4.59,3.26,0.98,9.01
OPM %,10.89%,16.93%,15.33%,12.49%,13.78%,15.12%,13.78%,14.08%,13.44%,14.55%,12.26%,3.32%,26.56%
Other Income,-1.80,0.26,0.32,0.36,0.37,0.39,0.35,0.37,0.03,0.37,0.09,-0.41,0.13
  └─ Exceptional items,-2.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.39,0.00,0.00,-0.60,-0.11
  └─ Other income normal,0.58,0.26,0.32,0.36,0.37,0.39,0.35,0.37,0.42,0.37,0.09,0.19,0.24
Interest,0.33,0.38,0.37,0.45,0.42,0.55,0.63,0.82,0.83,0.81,0.79,0.61,0.62
Depreciation,0.83,0.85,0.88,1.04,0.99,1.32,1.67,1.87,1.95,2.05,2.11,2.12,2.12
Profit before tax,-0.44,3.25,2.67,1.69,2.45,2.44,1.79,1.04,1.49,2.10,0.45,-2.16,6.40
Tax %,-11.36%,26.46%,25.47%,25.44%,27.35%,25.00%,25.70%,27.88%,28.19%,26.67%,35.56%,-24.07%,25.94%
Net Profit,-0.39,2.40,2.00,1.26,1.78,1.82,1.33,0.76,1.08,1.54,0.29,-1.66,4.75
  └─ Exceptional items AT,-1,0,0,0,0,0,0,0,-0,0,0,-1,-0
  └─ Profit excl Excep,1,2,2,1,2,2,1,1,1,2,0,-1,5
  └─ Profit for PE,1,2,2,1,2,2,1,1,1,2,0,-1,5
  └─ Profit for EPS,-0,2,2,1,2,2,1,1,1,2,0,-2,5
  └─ YOY Profit Growth %,-57%,-10%,-8%,-33%,71%,-24%,-34%,-40%,-25%,-15%,-78%,-239%,260%
EPS in Rs,-0.35,2.15,1.79,1.13,1.59,1.63,1.19,0.57,0.81,1.16,0.22,-1.25,3.58
Raw PDF,,,,,,,,,,,,,
