Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,232,220,236,204,222,197,220,202,222,211,250,229,308
  └─ YOY Sales Growth %,,40.61%,32.66%,15.95%,-4.27%,-10.83%,-6.78%,-0.76%,0.03%,7.28%,14.02%,13.13%,38.44%
Expenses,197,186,199,207,200,181,188,187,204,194,221,197,270
  └─ Employee Cost %,16.61%,17.82%,17.65%,22.00%,22.22%,21.13%,21.34%,24.77%,22.53%,27.52%,23.99%,24.46%,19.01%
Operating Profit,35,34,36,-3,22,15,32,16,18,16,29,32,38
OPM %,15%,15%,15%,-2%,10%,8%,14%,8%,8%,8%,12%,14%,12%
Other Income,11,13,13,29,13,19,14,19,17,29,15,10,15
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.95,-0.75
  └─ Other income normal,11.30,12.75,12.68,29.14,13.00,19.26,13.57,18.81,16.54,28.52,14.60,14.42,15.31
Interest,0,0,0,1,1,0,0,0,1,2,2,2,2
Depreciation,5,5,5,6,11,7,7,6,8,11,10,11,14
Profit before tax,41,42,43,19,24,27,38,29,25,32,32,29,36
Tax %,23%,23%,24%,21%,18%,22%,25%,20%,19%,26%,26%,24%,17%
Net Profit,32,32,33,15,19,21,28,23,20,24,24,22,30
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-3,-0
  └─ Profit excl Excep,32,32,33,15,19,21,28,23,20,24,24,25,31
  └─ Profit for PE,32,32,33,15,19,21,28,23,20,24,24,25,31
  └─ Profit for EPS,32,32,33,15,19,21,28,23,20,24,24,22,30
  └─ YOY Profit Growth %,,51%,28%,-46%,-39%,-35%,-14%,51%,6%,13%,-15%,11%,51%
EPS in Rs,7.82,7.96,8.10,3.77,4.77,5.21,6.92,5.66,5.03,5.88,5.88,5.54,7.48
Raw PDF,,,,,,,,,,,,,
