Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,15.78,16.41,15.72,18.78,19.45,17.15,18.48,21.14,20.00,19.02,18.83,21.98,21.52
  └─ YOY Sales Growth %,,,,4.62%,23.26%,4.51%,17.56%,12.57%,2.83%,10.90%,1.89%,3.97%,7.60%
Expenses,10.12,10.73,10.72,11.89,13.16,11.45,12.27,13.42,14.65,12.22,12.53,13.20,15.30
  └─ Employee Cost %,16.98%,17.67%,19.27%,16.24%,16.09%,18.78%,18.24%,16.32%,17.10%,18.45%,20.29%,16.52%,15.99%
Operating Profit,5.66,5.68,5.00,6.89,6.29,5.70,6.21,7.72,5.35,6.80,6.30,8.78,6.22
OPM %,35.87%,34.61%,31.81%,36.69%,32.34%,33.24%,33.60%,36.52%,26.75%,35.75%,33.46%,39.95%,28.90%
Other Income,0.10,0.02,0.12,0.42,0.36,0.06,0.05,0.06,0.34,0.15,0.30,0.34,-0.40
  └─ Other income normal,0.10,0.02,0.12,0.42,0.36,0.06,0.05,0.06,0.34,0.15,0.30,0.34,-0.40
Interest,0.61,0.02,0.05,0.11,-0.01,0.03,0.02,0.02,0.01,0.02,0.04,0.00,0.03
Depreciation,0.99,0.65,0.74,0.71,0.72,0.56,0.59,0.61,0.64,0.56,0.53,0.64,0.68
Profit before tax,4.16,5.03,4.33,6.49,5.94,5.17,5.65,7.15,5.04,6.37,6.03,8.48,5.11
Tax %,25.96%,24.06%,25.17%,24.04%,22.90%,29.40%,25.66%,23.78%,27.78%,28.10%,11.61%,30.90%,28.96%
Net Profit,3.07,3.82,3.24,4.94,4.57,3.65,4.19,5.45,3.65,4.58,5.33,5.86,3.63
  └─ Profit excl Excep,3.07,3.82,3.24,4.94,4.57,3.65,4.19,5.45,3.65,4.58,5.33,5.86,3.63
  └─ Profit for PE,3.07,3.82,3.24,4.94,4.57,3.65,4.19,5.45,3.65,4.58,5.33,5.86,3.63
  └─ Profit for EPS,3.07,3.82,3.24,4.94,4.57,3.65,4.19,5.45,3.65,4.58,5.33,5.86,3.63
  └─ YOY Profit Growth %,,,,10.76%,48.86%,-4.45%,29.32%,10.32%,-20.13%,25.48%,27.21%,7.52%,-0.55%
EPS in Rs,,,10.63,16.21,15.00,11.98,13.75,17.89,11.98,15.03,17.49,19.23,11.91
Raw PDF,,,,,,,,,,,,,
