Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1953,1783,1945,2059,2330,2065,2284,2472,2915,2590,2726,2955,3476
  └─ YOY Sales Growth %,8.97%,13.87%,20.95%,15.41%,19.30%,15.85%,17.43%,20.05%,25.11%,25.44%,19.38%,19.51%,19.27%
Expenses,1751,1604,1743,1845,2075,1846,2059,2226,2614,2332,2457,2635,3095
  └─ Material Cost %,74%,75%,75%,75%,75%,74%,76%,76%,76%,76%,76%,75%,75%
  └─ Employee Cost %,3%,4%,3%,3%,3%,4%,3%,3%,3%,3%,3%,3%,3%
Operating Profit,202,178,202,215,255,219,225,246,301,258,269,320,382
OPM %,10%,10%,10%,10%,11%,11%,10%,10%,10%,10%,10%,11%,11%
Other Income,7,8,9,14,4,13,13,9,37,40,42,34,43
  └─ Exceptional items,0.00,0.00,0.00,0.00,-0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,6.66,8.33,9.32,14.16,4.58,13.33,12.75,8.62,37.10,39.61,42.29,33.81,42.85
Interest,10,9,8,11,17,14,13,14,14,14,14,17,19
Depreciation,14,15,16,15,16,16,16,19,19,20,20,23,28
Profit before tax,184,163,188,202,227,203,208,221,305,263,277,315,377
Tax %,25%,26%,26%,26%,26%,26%,26%,26%,26%,26%,27%,25%,25%
Net Profit,138,121,140,151,168,150,155,165,227,196,204,235,284
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,0,0,0,0,-0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,138,121,140,151,169,150,155,165,227,196,204,235,284
  └─ Profit for PE,138,121,140,151,169,150,155,165,227,196,204,235,284
  └─ Profit for EPS,138,121,140,151,168,150,155,165,227,196,204,235,284
  └─ YOY Profit Growth %,19%,17%,31%,17%,22%,24%,10%,9%,34%,30%,31%,42%,26%
EPS in Rs,15.31,13.46,15.54,16.70,18.67,16.65,17.15,17.25,23.71,20.49,21.29,24.57,29.74
Raw PDF,,,,,,,,,,,,,
