Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1270,1335,1369,1378,1574,1933,1955,2151,2095,2261,2340,2429,2499
  └─ YOY Sales Growth %,7.98%,6.33%,5.16%,3.48%,23.94%,44.85%,42.82%,56.06%,33.12%,16.96%,19.72%,12.95%,19.31%
Expenses,1052,1100,1091,1098,1262,1553,1558,1749,1703,1823,1864,1945,2015
  └─ Material Cost %,24.92%,24.22%,23.82%,23.54%,23.34%,27.40%,27.52%,28.02%,28.39%,28.59%,28.42%,28.44%,28.53%
  └─ Employee Cost %,17.48%,18.94%,18.95%,18.85%,18.23%,17.00%,17.23%,17.25%,17.69%,16.64%,17.36%,16.33%,18.00%
Operating Profit,218,235,277,280,311,380,396,402,392,438,476,484,485
OPM %,17%,18%,20%,20%,20%,20%,20%,19%,19%,19%,20%,20%,19%
Other Income,20,9,42,20,196,14,25,6,5,19,102,-18,13
  └─ Exceptional items,0.00,0.00,0.00,0.00,169.49,-2.78,-4.99,-10.89,-6.62,-2.86,84.70,-35.89,-11.17
  └─ Other income normal,19.75,9.34,42.07,19.67,26.54,17.13,30.21,17.33,11.27,21.74,17.59,17.92,23.98
Interest,53,54,57,62,114,134,138,133,116,111,106,103,117
Depreciation,132,136,142,152,169,184,201,208,210,220,230,247,269
Profit before tax,53,54,121,86,224,77,82,67,71,126,242,116,111
Tax %,47%,47%,19%,23%,7%,24%,19%,35%,30%,25%,20%,37%,26%
Net Profit,29,29,97,66,208,58,67,43,49,94,195,73,82
  └─ Minority share,0,0,0,0,-1,-2,-2,-0,-1,-3,-9,-2,-3
  └─ Exceptional items AT,0,0,0,0,157,-3,-5,-8,-7,-3,85,-15,-11
  └─ Profit excl Excep,29,29,97,66,51,61,72,52,56,97,110,87,94
  └─ Profit for PE,29,29,97,66,51,58,69,51,54,95,105,85,91
  └─ Profit for EPS,29,29,97,66,208,56,64,43,48,92,186,71,80
  └─ YOY Profit Growth %,-71%,-74%,-26%,-18%,78%,102%,-29%,-22%,7%,62%,53%,66%,66%
EPS in Rs,0.43,0.44,1.47,1.00,3.14,0.85,0.97,0.65,0.73,1.39,2.82,1.07,1.21
Raw PDF,,,,,,,,,,,,,
