Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.57,0.10,1.23
Expenses,0.36,0.28,0.30,0.37,0.30,0.33,0.63,0.37,0.33,0.93,0.34,0.34,0.62
  └─ Employee Cost %,,,,,,,,,,146.15%,33.33%,190.00%,17.89%
Operating Profit,-0.36,-0.28,-0.30,-0.37,-0.30,-0.33,-0.63,-0.37,-0.33,-0.80,0.23,-0.24,0.61
OPM %,,,,,,,,,,-615.38%,40.35%,-240.00%,49.59%
Other Income,0.35,0.25,0.04,0.07,0.27,0.10,84.79,0.07,-0.22,-0.02,0.00,0.37,0.05
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,84.54,0.00,-0.25,0.00,0.00,0.00,0.00
  └─ Other income normal,0.35,0.25,0.04,0.07,0.27,0.10,0.25,0.07,0.03,-0.02,0.00,0.37,0.05
Interest,1.04,1.04,1.04,1.04,1.04,1.04,-0.64,1.04,1.58,0.42,0.43,0.44,0.45
Depreciation,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.21,0.07,0.07,0.07,0.06
Profit before tax,-1.07,-1.09,-1.32,-1.36,-1.10,-1.29,84.78,-1.36,-2.34,-1.31,-0.27,-0.38,0.15
Tax %,161.68%,1.83%,-1.52%,0.00%,221.82%,0.00%,0.00%,0.00%,35.90%,0.00%,0.00%,0.00%,193.33%
Net Profit,-2.80,-1.12,-1.30,-1.37,-3.53,-1.29,84.77,-1.37,-3.17,-1.31,-0.27,-0.38,-0.14
  └─ Exceptional items AT,0,0,0,0,0,0,85,0,-0,0,0,0,0
  └─ Profit excl Excep,-3,-1,-1,-1,-4,-1,0,-1,-3,-1,-0,-0,-0
  └─ Profit for PE,-3,-1,-1,-1,-4,-1,0,-1,-3,-1,-0,-0,-0
  └─ Profit for EPS,-3,-1,-1,-1,-4,-1,85,-1,-3,-1,-0,-0,-0
  └─ YOY Profit Growth %,-3011%,15%,8%,15%,-26%,-15%,118%,0%,15%,-2%,-217%,72%,95%
EPS in Rs,-2.20,-0.88,-1.02,-1.07,-2.77,-1.01,66.49,-0.94,-2.17,-0.76,-0.16,-0.22,-0.08
Raw PDF,,,,,,,,,,,,,
