Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1512,1585,2034,2053,2033,2093,2355,2245,2247,2309,2556,2392,2388
  └─ YOY Sales Growth %,17.26%,-0.03%,27.05%,32.78%,34.49%,32.01%,15.78%,9.38%,10.51%,10.33%,8.56%,6.55%,6.31%
Expenses,1331,1278,1673,1722,1711,1700,1913,1782,1818,1892,2012,1859,1905
  └─ Material Cost %,39.11%,32.51%,33.31%,33.95%,33.74%,30.75%,32.21%,29.76%,31.53%,29.95%,30.57%,27.50%,28.96%
  └─ Employee Cost %,21.65%,22.55%,20.94%,22.36%,22.92%,23.31%,21.65%,21.62%,22.29%,23.53%,21.04%,22.83%,22.32%
Operating Profit,181,308,361,331,322,393,441,463,429,416,545,533,484
OPM %,12%,19%,18%,16%,16%,19%,19%,21%,19%,18%,21%,22%,20%
Other Income,36,45,-1,91,-118,21,26,20,-179,33,-30,38,48
  └─ Exceptional items,0,0,-39,68,-137,0,0,0,-205,0,-58,18,-46
  └─ Other income normal,36,45,39,22,19,21,26,20,26,33,28,20,94
Interest,18,31,44,33,29,24,23,17,22,19,20,18,20
Depreciation,70,69,90,100,98,99,100,98,100,100,103,108,107
Profit before tax,129,252,225,289,77,290,345,368,128,331,392,446,404
Tax %,37%,34%,39%,23%,96%,31%,29%,25%,49%,29%,28%,18%,24%
Net Profit,78,164,136,221,1,199,246,276,64,233,281,364,307
  └─ Profit from Associates,-3,-2,-1,-2,-2,0,0,-1,-2,-2,-3,-0,-3
  └─ Minority share,-2,-1,9,-41,58,-7,-16,-28,4,0,2,-37,-8
  └─ Exceptional items AT,0,0,-24,53,-63,0,0,0,-116,0,-42,13,-34
  └─ Profit excl Excep,78,164,160,168,64,199,246,276,180,233,323,350,341
  └─ Profit for PE,77,163,169,137,123,192,229,248,184,233,325,314,332
  └─ Profit for EPS,77,163,145,180,60,192,229,248,68,233,283,326,299
  └─ YOY Profit Growth %,-41%,14%,17%,27%,60%,18%,36%,81%,50%,21%,41%,27%,81%
EPS in Rs,3.02,6.42,5.72,7.09,2.35,7.58,9.05,9.78,2.67,9.19,11.14,12.86,11.79
Raw PDF,,,,,,,,,,,,,
