Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,16.96,19.00,20.34,20.55,24.41,24.09,25.23,38.07,32.08,40.43,29.97,30.52,32.37
  └─ YOY Sales Growth %,72.36%,76.91%,79.05%,67.89%,43.93%,26.79%,24.04%,85.26%,31.42%,67.83%,18.79%,-19.83%,0.90%
Expenses,15.30,17.11,17.52,17.54,20.60,20.84,21.35,33.19,28.20,36.68,27.65,28.33,34.29
  └─ Employee Cost %,31.60%,27.11%,32.15%,35.38%,42.20%,38.02%,33.69%,27.69%,26.15%,16.13%,23.09%,24.44%,17.18%
Operating Profit,1.66,1.89,2.82,3.01,3.81,3.25,3.88,4.88,3.88,3.75,2.32,2.19,-1.92
OPM %,9.79%,9.95%,13.86%,14.65%,15.61%,13.49%,15.38%,12.82%,12.09%,9.28%,7.74%,7.18%,-5.93%
Other Income,0.28,0.39,0.02,0.04,0.20,0.07,0.06,-0.65,0.49,0.13,0.08,0.16,0.32
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.61,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,0.28,0.39,0.02,0.04,0.20,0.07,0.06,-0.04,0.49,0.13,0.08,0.16,0.32
Interest,0.05,0.07,0.02,0.12,0.05,0.08,0.12,0.05,-0.01,0.29,0.01,0.04,0.07
Depreciation,0.08,0.20,0.18,0.20,0.20,0.30,0.28,0.20,0.21,0.26,0.27,0.28,0.27
Profit before tax,1.81,2.01,2.64,2.73,3.76,2.94,3.54,3.98,4.17,3.33,2.12,2.03,-1.94
Tax %,7.18%,50.75%,19.70%,23.81%,42.29%,23.81%,34.46%,28.89%,6.95%,-32.13%,15.09%,16.75%,-121.65%
Net Profit,1.68,1.00,2.12,2.08,2.18,2.24,2.32,2.82,3.88,4.40,1.81,1.69,0.42
  └─ Exceptional items AT,0,0,0,0,0,0,0,-0,0,0,0,0,0
  └─ Profit excl Excep,2,1,2,2,2,2,2,3,4,4,2,2,0
  └─ Profit for PE,2,1,2,2,2,2,2,3,4,4,2,2,0
  └─ Profit for EPS,2,1,2,2,2,2,2,3,4,4,2,2,0
  └─ YOY Profit Growth %,-25%,-15%,46%,42%,30%,124%,9%,56%,78%,96%,-22%,-48%,-89%
EPS in Rs,0.62,0.37,0.75,0.74,0.77,0.61,0.63,0.97,1.33,1.51,0.62,0.58,0.14
Raw PDF,,,,,,,,,,,,,
